loglik_mean,num_edge,n_p,n,p,model
106.11860765745347,0,800_400,800,400,glasso
106.11629478555358,0,800_400,800,400,glasso
106.11395012026055,0,800_400,800,400,glasso
106.11157370189515,0,800_400,800,400,glasso
106.10916557071788,0,800_400,800,400,glasso
106.10672576692987,0,800_400,800,400,glasso
106.10425433067218,0,800_400,800,400,glasso
106.10175130202711,0,800_400,800,400,glasso
106.09921672101677,0,800_400,800,400,glasso
12.225945258075757,1225,25_50,25,50,SCAD
12.224669294540075,1166.2,25_50,25,50,SCAD
12.227488206737217,1104.2,25_50,25,50,SCAD
12.22946289619399,1042.6,25_50,25,50,SCAD
12.223581014243555,986.8,25_50,25,50,SCAD
12.219037129173612,932.4,25_50,25,50,SCAD
12.215610735853858,876.4,25_50,25,50,SCAD
12.217008023066644,817.2,25_50,25,50,SCAD
12.23504821873414,764.6,25_50,25,50,SCAD
12.243623282484396,715,25_50,25,50,SCAD
12.247684903341844,675.4,25_50,25,50,SCAD
12.230940554955257,634.2,25_50,25,50,SCAD
12.211563980806979,596.2,25_50,25,50,SCAD
12.207581220015449,562,25_50,25,50,SCAD
12.209747156569119,524,25_50,25,50,SCAD
12.20026059817384,492.8,25_50,25,50,SCAD
12.188613216011639,460.2,25_50,25,50,SCAD
12.185174977922761,432,25_50,25,50,SCAD
12.185498588154319,406.4,25_50,25,50,SCAD
12.185743064236634,385,25_50,25,50,SCAD
12.190739379775469,365,25_50,25,50,SCAD
12.212930864290987,345.4,25_50,25,50,SCAD
12.232908413827996,323.2,25_50,25,50,SCAD
12.219673513795453,307.2,25_50,25,50,SCAD
12.211281803373026,289.8,25_50,25,50,SCAD
12.211745851165553,274.6,25_50,25,50,SCAD
12.204371764662453,258,25_50,25,50,SCAD
12.215452821425483,242.4,25_50,25,50,SCAD
12.222006600617023,229.8,25_50,25,50,SCAD
12.247089881017121,216.4,25_50,25,50,SCAD
12.255858458137444,202.4,25_50,25,50,SCAD
12.26535249831674,190.4,25_50,25,50,SCAD
12.279653272278948,180.2,25_50,25,50,SCAD
12.300943974612604,170.6,25_50,25,50,SCAD
12.323242351887984,162.2,25_50,25,50,SCAD
12.337556342289586,152,25_50,25,50,SCAD
12.337098841664908,143.2,25_50,25,50,SCAD
12.331653744395078,134.4,25_50,25,50,SCAD
12.323324415808349,126,25_50,25,50,SCAD
12.3207156005795,118,25_50,25,50,SCAD
12.311392773665036,110.6,25_50,25,50,SCAD
12.323253418835957,104.6,25_50,25,50,SCAD
12.333150974990371,100,25_50,25,50,SCAD
12.345387061793407,95.6,25_50,25,50,SCAD
12.359019168848858,91.4,25_50,25,50,SCAD
12.364015383487324,87.6,25_50,25,50,SCAD
12.359288758780192,83.2,25_50,25,50,SCAD
12.353575961832396,79,25_50,25,50,SCAD
12.347257235660516,74,25_50,25,50,SCAD
12.333032215385082,70.4,25_50,25,50,SCAD
12.319857511517682,66.8,25_50,25,50,SCAD
12.308756343040852,64,25_50,25,50,SCAD
12.304386411971828,60.6,25_50,25,50,SCAD
12.30168757824029,57.6,25_50,25,50,SCAD
12.302032827375864,54.6,25_50,25,50,SCAD
12.307979207199182,51.8,25_50,25,50,SCAD
12.317750082336598,49.4,25_50,25,50,SCAD
12.327211870452427,47,25_50,25,50,SCAD
12.340445808203516,43.4,25_50,25,50,SCAD
12.353960459835653,41.8,25_50,25,50,SCAD
12.372199802178761,38.4,25_50,25,50,SCAD
12.392736105659933,37.2,25_50,25,50,SCAD
12.407862096424717,35.4,25_50,25,50,SCAD
12.41754562969663,32.8,25_50,25,50,SCAD
12.418870224303085,30.8,25_50,25,50,SCAD
12.41279942843591,28.6,25_50,25,50,SCAD
12.407939434877203,26.8,25_50,25,50,SCAD
12.406037751812443,26.4,25_50,25,50,SCAD
12.40598880932605,25,25_50,25,50,SCAD
12.408557595378777,24,25_50,25,50,SCAD
12.41209410936764,23,25_50,25,50,SCAD
12.415521715648604,22.4,25_50,25,50,SCAD
12.423244786527485,20.2,25_50,25,50,SCAD
12.426953735809475,19.6,25_50,25,50,SCAD
12.428686248615328,18.8,25_50,25,50,SCAD
12.433326533476766,17,25_50,25,50,SCAD
12.443329284956283,15.8,25_50,25,50,SCAD
12.456156210128047,14.4,25_50,25,50,SCAD
12.463198579623192,14.2,25_50,25,50,SCAD
12.468033541827436,13.8,25_50,25,50,SCAD
12.471503652022859,13.6,25_50,25,50,SCAD
12.473401292549427,12.6,25_50,25,50,SCAD
12.47819325725431,12,25_50,25,50,SCAD
12.47874740110564,11.2,25_50,25,50,SCAD
12.479509337549285,11,25_50,25,50,SCAD
12.481284852531962,10.8,25_50,25,50,SCAD
12.481708146343227,10.2,25_50,25,50,SCAD
12.483217109007507,9.6,25_50,25,50,SCAD
12.48652497297371,9.2,25_50,25,50,SCAD
12.489212988436662,8.8,25_50,25,50,SCAD
12.489724763011107,8.6,25_50,25,50,SCAD
12.489632367918134,8.4,25_50,25,50,SCAD
12.49064455668648,7.6,25_50,25,50,SCAD
12.491304238928342,7.4,25_50,25,50,SCAD
12.490951596133257,7,25_50,25,50,SCAD
12.49164981411149,6.6,25_50,25,50,SCAD
12.492846091164846,6.4,25_50,25,50,SCAD
12.493765072108193,5.6,25_50,25,50,SCAD
12.49442919777579,5.6,25_50,25,50,SCAD
12.495067075256248,5.2,25_50,25,50,SCAD
13.092720280945194,1224.6,50_50,50,50,SCAD
13.092747020875215,1175.6,50_50,50,50,SCAD
13.095253282797557,1128,50_50,50,50,SCAD
13.09814270068005,1076,50_50,50,50,SCAD
13.09699543020572,1026,50_50,50,50,SCAD
13.099220425580423,976.2,50_50,50,50,SCAD
13.115138538610443,926.6,50_50,50,50,SCAD
13.118637332596778,879.8,50_50,50,50,SCAD
13.102636412842857,837,50_50,50,50,SCAD
13.102811929799328,796.2,50_50,50,50,SCAD
13.10363901680967,755.6,50_50,50,50,SCAD
13.111555775496779,711.8,50_50,50,50,SCAD
13.12203908029928,674,50_50,50,50,SCAD
13.146836152052419,637.2,50_50,50,50,SCAD
13.164983589694883,598.6,50_50,50,50,SCAD
13.149189471571706,564.2,50_50,50,50,SCAD
13.130800218265481,533.4,50_50,50,50,SCAD
13.12382275945361,503.8,50_50,50,50,SCAD
13.128042500160728,471.6,50_50,50,50,SCAD
13.121578268126672,436.6,50_50,50,50,SCAD
13.092480753878212,405.4,50_50,50,50,SCAD
13.059053434566739,374.2,50_50,50,50,SCAD
13.024133518061646,347.6,50_50,50,50,SCAD
12.984943894212446,322.2,50_50,50,50,SCAD
12.956928499437767,299.2,50_50,50,50,SCAD
12.929636449519021,281.6,50_50,50,50,SCAD
12.90676083516436,260,50_50,50,50,SCAD
12.87502334889832,242.6,50_50,50,50,SCAD
12.840064026567024,224.6,50_50,50,50,SCAD
12.811834358493478,206.6,50_50,50,50,SCAD
12.787597101911734,192.8,50_50,50,50,SCAD
12.775435643915202,178.6,50_50,50,50,SCAD
12.770147963306147,165.6,50_50,50,50,SCAD
12.770963541284374,150.8,50_50,50,50,SCAD
12.772559273274322,139.6,50_50,50,50,SCAD
12.780061610453142,128.4,50_50,50,50,SCAD
12.784991864490637,114.6,50_50,50,50,SCAD
12.794164153931337,106,50_50,50,50,SCAD
12.80435990498132,95.6,50_50,50,50,SCAD
12.811242558223757,85.8,50_50,50,50,SCAD
12.817431139050925,80,50_50,50,50,SCAD
12.83045871255909,72.2,50_50,50,50,SCAD
12.845716001849661,67.4,50_50,50,50,SCAD
12.858959123289683,61.8,50_50,50,50,SCAD
12.871102543025268,56.6,50_50,50,50,SCAD
12.882737153418116,52.4,50_50,50,50,SCAD
12.895648971996065,46.4,50_50,50,50,SCAD
12.911919029477978,41.4,50_50,50,50,SCAD
12.927295012001807,36.6,50_50,50,50,SCAD
12.939966182088222,34.2,50_50,50,50,SCAD
12.958418011039724,29.8,50_50,50,50,SCAD
12.979874593245665,27.2,50_50,50,50,SCAD
12.999896760818404,25.2,50_50,50,50,SCAD
13.020439306560736,21.6,50_50,50,50,SCAD
13.034947730280786,19,50_50,50,50,SCAD
13.041822967060957,16.2,50_50,50,50,SCAD
13.043182603238845,14.8,50_50,50,50,SCAD
13.040841297589346,12,50_50,50,50,SCAD
13.036736518049482,11,50_50,50,50,SCAD
13.03281026316085,9.8,50_50,50,50,SCAD
13.032195699389618,8.8,50_50,50,50,SCAD
13.032379348000372,8,50_50,50,50,SCAD
13.034322649308999,7,50_50,50,50,SCAD
13.038866914553104,6.6,50_50,50,50,SCAD
13.04081125301918,5.8,50_50,50,50,SCAD
13.04312445091713,5.2,50_50,50,50,SCAD
13.04595032226748,4.4,50_50,50,50,SCAD
13.050130849414382,3.8,50_50,50,50,SCAD
13.054075422250929,3.4,50_50,50,50,SCAD
13.056076556602974,2.8,50_50,50,50,SCAD
13.057857854803709,2.8,50_50,50,50,SCAD
13.058553861396101,2.6,50_50,50,50,SCAD
13.058765767257563,2.4,50_50,50,50,SCAD
13.059646691921023,2.2,50_50,50,50,SCAD
13.060534780036445,1.6,50_50,50,50,SCAD
13.061199028467424,1.4,50_50,50,50,SCAD
13.062103038925489,1.4,50_50,50,50,SCAD
13.063246125821273,1.4,50_50,50,50,SCAD
13.064840778170264,1.4,50_50,50,50,SCAD
13.066327313063564,1.4,50_50,50,50,SCAD
13.067914671973586,1.4,50_50,50,50,SCAD
13.070236875811965,1.2,50_50,50,50,SCAD
13.071975407911278,1.2,50_50,50,50,SCAD
13.073776143054454,1.2,50_50,50,50,SCAD
13.074967528437142,1,50_50,50,50,SCAD
13.074750904901018,0.8,50_50,50,50,SCAD
13.074413128186436,0.8,50_50,50,50,SCAD
13.074098171587375,0.6,50_50,50,50,SCAD
13.073859642610405,0.4,50_50,50,50,SCAD
13.07411717638741,0.4,50_50,50,50,SCAD
13.074353356717069,0.4,50_50,50,50,SCAD
13.074452513906671,0.2,50_50,50,50,SCAD
13.074452513906671,0.2,50_50,50,50,SCAD
13.076492335523529,0.2,50_50,50,50,SCAD
13.081500213397138,0.2,50_50,50,50,SCAD
13.086342377313919,0.2,50_50,50,50,SCAD
13.091022682573284,0.2,50_50,50,50,SCAD
13.095544714301848,0.2,50_50,50,50,SCAD
13.097552118200237,0,50_50,50,50,SCAD
13.097552118200237,0,50_50,50,50,SCAD
14.27501459548932,1225,100_50,100,50,SCAD
14.27609307844276,1158.6,100_50,100,50,SCAD
14.282401451322642,1091.4,100_50,100,50,SCAD
14.285503948401736,1028.6,100_50,100,50,SCAD
14.298907623226574,968.8,100_50,100,50,SCAD
14.302836980348486,908,100_50,100,50,SCAD
14.323875413014376,850.2,100_50,100,50,SCAD
14.355222368236095,795.4,100_50,100,50,SCAD
14.366731518557051,746.8,100_50,100,50,SCAD
14.405194212081803,695.8,100_50,100,50,SCAD
14.423803064788412,644.6,100_50,100,50,SCAD
14.435339747691586,599.2,100_50,100,50,SCAD
14.419457328841201,554.4,100_50,100,50,SCAD
14.437993640476378,512.2,100_50,100,50,SCAD
14.464966900166882,466.6,100_50,100,50,SCAD
14.47663319173567,433.6,100_50,100,50,SCAD
14.479641001112835,398.2,100_50,100,50,SCAD
14.488625582183381,367.4,100_50,100,50,SCAD
14.496995753799506,334.4,100_50,100,50,SCAD
14.51189933426785,303.2,100_50,100,50,SCAD
14.532828587365405,276.6,100_50,100,50,SCAD
14.559337157124073,247.8,100_50,100,50,SCAD
14.581404708899054,226.4,100_50,100,50,SCAD
14.60486102661688,202.8,100_50,100,50,SCAD
14.633420155157594,182.8,100_50,100,50,SCAD
14.657588905771043,164,100_50,100,50,SCAD
14.677611559994242,144.6,100_50,100,50,SCAD
14.68712411515963,128,100_50,100,50,SCAD
14.683018175451107,117.2,100_50,100,50,SCAD
14.66408779944722,100.4,100_50,100,50,SCAD
14.65126203447908,86,100_50,100,50,SCAD
14.644193004085535,75.6,100_50,100,50,SCAD
14.63610022576803,66.2,100_50,100,50,SCAD
14.632200543463263,59.6,100_50,100,50,SCAD
14.621064459384712,51.8,100_50,100,50,SCAD
14.621314050504228,46.8,100_50,100,50,SCAD
14.62639408233733,40.8,100_50,100,50,SCAD
14.630222974958098,35,100_50,100,50,SCAD
14.631102435792721,28.8,100_50,100,50,SCAD
14.629267072479662,25.2,100_50,100,50,SCAD
14.624544934223579,22,100_50,100,50,SCAD
14.621072558976774,20.6,100_50,100,50,SCAD
14.623625937823029,18.2,100_50,100,50,SCAD
14.618739153028784,15.8,100_50,100,50,SCAD
14.612595684348053,14.6,100_50,100,50,SCAD
14.602108670979913,13.4,100_50,100,50,SCAD
14.589721267821403,11.4,100_50,100,50,SCAD
14.579678770161522,10.4,100_50,100,50,SCAD
14.570138376724378,9,100_50,100,50,SCAD
14.563025109611257,7,100_50,100,50,SCAD
14.559042725957397,5,100_50,100,50,SCAD
14.553762266056804,4.4,100_50,100,50,SCAD
14.547841636249029,4.2,100_50,100,50,SCAD
14.542434493815987,3.8,100_50,100,50,SCAD
14.53507576108124,3.4,100_50,100,50,SCAD
14.525834299518076,3,100_50,100,50,SCAD
14.51619262974362,2.8,100_50,100,50,SCAD
14.508343199043273,2.2,100_50,100,50,SCAD
14.499707696249054,2.2,100_50,100,50,SCAD
14.493727579328034,1.6,100_50,100,50,SCAD
14.490347903158586,1.4,100_50,100,50,SCAD
14.487810327272381,1.2,100_50,100,50,SCAD
14.48504670678527,1,100_50,100,50,SCAD
14.480359400181012,1,100_50,100,50,SCAD
14.475882238615746,0.8,100_50,100,50,SCAD
14.47189579998011,0.8,100_50,100,50,SCAD
14.468047781044186,0.6,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
14.466594679819316,0,100_50,100,50,SCAD
35.32313728958852,4949.8,50_100,50,100,SCAD
35.323860157900135,4568.8,50_100,50,100,SCAD
35.32008030019304,4194.6,50_100,50,100,SCAD
35.317858199718614,3846,50_100,50,100,SCAD
35.30752590802207,3522.4,50_100,50,100,SCAD
35.30626830742132,3224.8,50_100,50,100,SCAD
35.3065540779298,2947.8,50_100,50,100,SCAD
35.295720041398155,2701.4,50_100,50,100,SCAD
35.29508216357492,2495.8,50_100,50,100,SCAD
35.29429953854805,2309.6,50_100,50,100,SCAD
35.27677390645006,2142.6,50_100,50,100,SCAD
35.26061406472955,1991.2,50_100,50,100,SCAD
35.26602766548491,1860.2,50_100,50,100,SCAD
35.26799885379225,1747.4,50_100,50,100,SCAD
35.28043514673983,1634.8,50_100,50,100,SCAD
35.28727492195579,1546.8,50_100,50,100,SCAD
35.296810307733665,1463.4,50_100,50,100,SCAD
35.30226933204639,1374,50_100,50,100,SCAD
35.31458524244882,1296.6,50_100,50,100,SCAD
35.32305728306792,1225.4,50_100,50,100,SCAD
35.3259878662284,1157.4,50_100,50,100,SCAD
35.327986212344506,1083.2,50_100,50,100,SCAD
35.331992578736504,1022.8,50_100,50,100,SCAD
35.3361872653271,960,50_100,50,100,SCAD
35.338807382265735,905.2,50_100,50,100,SCAD
35.3501690328624,852,50_100,50,100,SCAD
35.3569444320422,798.4,50_100,50,100,SCAD
35.35842767734448,749.4,50_100,50,100,SCAD
35.35905997079169,702.2,50_100,50,100,SCAD
35.35506326978947,658.8,50_100,50,100,SCAD
35.351885414531026,617.8,50_100,50,100,SCAD
35.349159204648295,575.4,50_100,50,100,SCAD
35.341933717177774,540.4,50_100,50,100,SCAD
35.33505757373078,503.4,50_100,50,100,SCAD
35.32895155445781,469.8,50_100,50,100,SCAD
35.325858112571396,434.6,50_100,50,100,SCAD
35.323044478176364,406.6,50_100,50,100,SCAD
35.32007140907122,377.4,50_100,50,100,SCAD
35.31428277368601,350.6,50_100,50,100,SCAD
35.30875218761855,325.8,50_100,50,100,SCAD
35.31110088537818,302.2,50_100,50,100,SCAD
35.31885945587872,281.6,50_100,50,100,SCAD
35.327553025289426,260.6,50_100,50,100,SCAD
35.33701616482586,237.4,50_100,50,100,SCAD
35.34834120191768,220.6,50_100,50,100,SCAD
35.36298083066495,203.4,50_100,50,100,SCAD
35.38389048098439,189.4,50_100,50,100,SCAD
35.40791911378188,174.4,50_100,50,100,SCAD
35.430745035563554,161.4,50_100,50,100,SCAD
35.449512444856445,149.6,50_100,50,100,SCAD
35.464841439615526,137,50_100,50,100,SCAD
35.47624677373379,127.8,50_100,50,100,SCAD
35.484224567121515,117.2,50_100,50,100,SCAD
35.48810267897978,109.2,50_100,50,100,SCAD
35.48863219457542,100.2,50_100,50,100,SCAD
35.489448610819764,91.8,50_100,50,100,SCAD
35.48913071221033,82.2,50_100,50,100,SCAD
35.48918232304261,74.4,50_100,50,100,SCAD
35.489264549435475,68.2,50_100,50,100,SCAD
35.48878933920932,64.4,50_100,50,100,SCAD
35.487042622524044,60.8,50_100,50,100,SCAD
35.4866051965522,54.6,50_100,50,100,SCAD
35.48305246411005,48.6,50_100,50,100,SCAD
35.481123624241114,44.4,50_100,50,100,SCAD
35.47909466226828,40.6,50_100,50,100,SCAD
35.47745604125658,37.8,50_100,50,100,SCAD
35.476458235355864,34.6,50_100,50,100,SCAD
35.47523270017731,30.6,50_100,50,100,SCAD
35.47521499465456,27.2,50_100,50,100,SCAD
35.47592349468758,24.8,50_100,50,100,SCAD
35.476616643557264,23.8,50_100,50,100,SCAD
35.475116338071054,20.8,50_100,50,100,SCAD
35.4725358924663,18.4,50_100,50,100,SCAD
35.469507829514455,16.6,50_100,50,100,SCAD
35.46491165799037,15.4,50_100,50,100,SCAD
35.46158508309655,13.4,50_100,50,100,SCAD
35.45908484418614,11.8,50_100,50,100,SCAD
35.45858660077593,11,50_100,50,100,SCAD
35.45879805867249,10.6,50_100,50,100,SCAD
35.45964028804105,10,50_100,50,100,SCAD
35.460246803246946,9.2,50_100,50,100,SCAD
35.46088167270204,8,50_100,50,100,SCAD
35.461620542971254,7.6,50_100,50,100,SCAD
35.46230425863623,7.4,50_100,50,100,SCAD
35.460900543338084,7.2,50_100,50,100,SCAD
35.45914370737471,6.6,50_100,50,100,SCAD
35.45741590367669,6,50_100,50,100,SCAD
35.455432212732546,5.6,50_100,50,100,SCAD
35.45428344829807,4.6,50_100,50,100,SCAD
35.453548806072604,4.2,50_100,50,100,SCAD
35.45336530816175,3.8,50_100,50,100,SCAD
35.4532154919745,3.6,50_100,50,100,SCAD
35.45293571623663,3.4,50_100,50,100,SCAD
35.45302842304949,3,50_100,50,100,SCAD
35.4533710774703,2.8,50_100,50,100,SCAD
35.45438178816776,2.4,50_100,50,100,SCAD
35.45604476304309,2.4,50_100,50,100,SCAD
35.45767023731649,2.4,50_100,50,100,SCAD
35.45883815946749,2.2,50_100,50,100,SCAD
35.45970127627653,2.2,50_100,50,100,SCAD
35.10215804049775,4950,100_100,100,100,SCAD
35.10298001269878,4684,100_100,100,100,SCAD
35.10589491066337,4411.4,100_100,100,100,SCAD
35.10102120268681,4149,100_100,100,100,SCAD
35.10185264116117,3898.8,100_100,100,100,SCAD
35.098153750001465,3652.4,100_100,100,100,SCAD
35.10213287529007,3415.6,100_100,100,100,SCAD
35.11107729790267,3176.6,100_100,100,100,SCAD
35.11475305245868,2951.8,100_100,100,100,SCAD
35.129474103993566,2734,100_100,100,100,SCAD
35.14007009521999,2524.8,100_100,100,100,SCAD
35.1521272949034,2335.6,100_100,100,100,SCAD
35.14902193648528,2150.2,100_100,100,100,SCAD
35.15907583985032,1981.8,100_100,100,100,SCAD
35.199453977923476,1819,100_100,100,100,SCAD
35.22741768174597,1675.4,100_100,100,100,SCAD
35.24069898048255,1534.8,100_100,100,100,SCAD
35.237930194843706,1404.6,100_100,100,100,SCAD
35.23033764485279,1280.6,100_100,100,100,SCAD
35.21811754948949,1171.2,100_100,100,100,SCAD
35.188903511992706,1071.2,100_100,100,100,SCAD
35.184490715391945,978.8,100_100,100,100,SCAD
35.191736159720776,887.2,100_100,100,100,SCAD
35.20241435887063,804.4,100_100,100,100,SCAD
35.214698622751634,738,100_100,100,100,SCAD
35.231139878686776,670.2,100_100,100,100,SCAD
35.252834300715854,608.6,100_100,100,100,SCAD
35.27223129390896,549.2,100_100,100,100,SCAD
35.28538031904079,499.6,100_100,100,100,SCAD
35.29408594235376,449,100_100,100,100,SCAD
35.292172451985806,405.8,100_100,100,100,SCAD
35.290123153120945,367,100_100,100,100,SCAD
35.28616301067655,331.2,100_100,100,100,SCAD
35.29006518696137,301.4,100_100,100,100,SCAD
35.29948588169578,272.8,100_100,100,100,SCAD
35.317629864374744,247.6,100_100,100,100,SCAD
35.331493908285566,224.6,100_100,100,100,SCAD
35.33961440406791,202.4,100_100,100,100,SCAD
35.344801034689375,184,100_100,100,100,SCAD
35.355843726431125,161.2,100_100,100,100,SCAD
35.36952178188994,143.6,100_100,100,100,SCAD
35.378909589122046,128,100_100,100,100,SCAD
35.379618109194645,113.6,100_100,100,100,SCAD
35.37821464168421,100.6,100_100,100,100,SCAD
35.37596273768787,87.8,100_100,100,100,SCAD
35.3763603046052,76.8,100_100,100,100,SCAD
35.38037280306847,68.8,100_100,100,100,SCAD
35.386465972747274,62.8,100_100,100,100,SCAD
35.39056829379531,53.4,100_100,100,100,SCAD
35.396648164804034,46.2,100_100,100,100,SCAD
35.40247442878688,41.2,100_100,100,100,SCAD
35.40554352287918,36.6,100_100,100,100,SCAD
35.40362938104713,33,100_100,100,100,SCAD
35.401717894096215,29.4,100_100,100,100,SCAD
35.40032392776233,26.2,100_100,100,100,SCAD
35.39868116744657,23.6,100_100,100,100,SCAD
35.39451209500808,21,100_100,100,100,SCAD
35.390477641261796,17.4,100_100,100,100,SCAD
35.38677189101874,14,100_100,100,100,SCAD
35.38219754676899,12.8,100_100,100,100,SCAD
35.377636649226304,11.8,100_100,100,100,SCAD
35.37494781123358,11,100_100,100,100,SCAD
35.37232193595066,10.2,100_100,100,100,SCAD
35.37051715972665,9.6,100_100,100,100,SCAD
35.37018343487434,8.4,100_100,100,100,SCAD
35.369684019495374,7.6,100_100,100,100,SCAD
35.36825293860663,6.4,100_100,100,100,SCAD
35.36728887246616,5.6,100_100,100,100,SCAD
35.36595453040168,5,100_100,100,100,SCAD
35.363679600105044,4.6,100_100,100,100,SCAD
35.36091344052505,4.4,100_100,100,100,SCAD
35.35681956510136,4,100_100,100,100,SCAD
35.35269773911334,4,100_100,100,100,SCAD
35.34875664676773,3.2,100_100,100,100,SCAD
35.34541606902706,3,100_100,100,100,SCAD
35.34339274197766,2.6,100_100,100,100,SCAD
35.34191258179336,2,100_100,100,100,SCAD
35.341026452128204,1.6,100_100,100,100,SCAD
35.341082264359315,1.2,100_100,100,100,SCAD
35.341278939534014,0.6,100_100,100,100,SCAD
35.34274123210523,0.6,100_100,100,100,SCAD
35.344173318355566,0.6,100_100,100,100,SCAD
35.34542464487785,0.4,100_100,100,100,SCAD
35.346072458760695,0.4,100_100,100,100,SCAD
35.346708274834924,0.4,100_100,100,100,SCAD
35.34733223556228,0.4,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.34762753405619,0.2,100_100,100,100,SCAD
35.347603591350875,0.2,100_100,100,100,SCAD
35.3475476619758,0.2,100_100,100,100,SCAD
35.34747768651583,0.2,100_100,100,100,SCAD
35.347393686359084,0.2,100_100,100,100,SCAD
35.347295675091665,0.2,100_100,100,100,SCAD
35.34718365852507,0.2,100_100,100,100,SCAD
35.34705763471551,0.2,100_100,100,100,SCAD
35.346917593974965,0.2,100_100,100,100,SCAD
35.26900660385611,4949.8,200_100,200,100,SCAD
35.267783450664076,4606.4,200_100,200,100,SCAD
35.2751966246232,4235.2,200_100,200,100,SCAD
35.279826762097,3867.8,200_100,200,100,SCAD
35.27931141303389,3521.4,200_100,200,100,SCAD
35.29592407977052,3201.6,200_100,200,100,SCAD
35.312130764676,2881.6,200_100,200,100,SCAD
35.33592718537441,2591,200_100,200,100,SCAD
35.35229235582173,2326.8,200_100,200,100,SCAD
35.37386550782185,2066.8,200_100,200,100,SCAD
35.39253370548344,1822.8,200_100,200,100,SCAD
35.40753312550561,1601.6,200_100,200,100,SCAD
35.42002166586146,1402.6,200_100,200,100,SCAD
35.44888531411175,1216.2,200_100,200,100,SCAD
35.465178615457724,1054.2,200_100,200,100,SCAD
35.5001604142433,913.6,200_100,200,100,SCAD
35.526062668135836,782.6,200_100,200,100,SCAD
35.54481824265504,681,200_100,200,100,SCAD
35.566644177529255,584.8,200_100,200,100,SCAD
35.58459216526106,492.4,200_100,200,100,SCAD
35.602771851285596,414.6,200_100,200,100,SCAD
35.605316380703364,357.4,200_100,200,100,SCAD
35.60919030524306,303.4,200_100,200,100,SCAD
35.61697595008215,252.4,200_100,200,100,SCAD
35.628527646394765,216.2,200_100,200,100,SCAD
35.64299043731552,180.8,200_100,200,100,SCAD
35.65483229378427,152.8,200_100,200,100,SCAD
35.66334853066586,130.4,200_100,200,100,SCAD
35.66820259689147,109.6,200_100,200,100,SCAD
35.668106167442346,93,200_100,200,100,SCAD
35.66241200269768,78.2,200_100,200,100,SCAD
35.65509364307886,65,200_100,200,100,SCAD
35.64695335798956,55.8,200_100,200,100,SCAD
35.6384940004888,45.4,200_100,200,100,SCAD
35.629876126984314,37.8,200_100,200,100,SCAD
35.61838783507154,33,200_100,200,100,SCAD
35.603575675121064,26.4,200_100,200,100,SCAD
35.59022021860502,21.4,200_100,200,100,SCAD
35.57931125244275,17.6,200_100,200,100,SCAD
35.569307061530075,16,200_100,200,100,SCAD
35.55687851803103,14.4,200_100,200,100,SCAD
35.54311971017279,13.2,200_100,200,100,SCAD
35.52825463590149,12,200_100,200,100,SCAD
35.512077981961426,10.6,200_100,200,100,SCAD
35.49370937286231,10,200_100,200,100,SCAD
35.47469231112047,8.6,200_100,200,100,SCAD
35.45825786524914,6.8,200_100,200,100,SCAD
35.445870602159474,6,200_100,200,100,SCAD
35.43543067757908,4.8,200_100,200,100,SCAD
35.42553070774216,4.6,200_100,200,100,SCAD
35.41629746018507,4.2,200_100,200,100,SCAD
35.40799946522786,3.8,200_100,200,100,SCAD
35.39898131834414,3.4,200_100,200,100,SCAD
35.3918101735756,2.8,200_100,200,100,SCAD
35.38610606511863,2.8,200_100,200,100,SCAD
35.381204202976065,2.2,200_100,200,100,SCAD
35.37647373917185,2,200_100,200,100,SCAD
35.37236577500899,2,200_100,200,100,SCAD
