accuracy,recall,precision,F_measure,num_edge,n_p,n,p,model
0.9898492462311558,0.5,0.07425742574257425,0.12931034482758622,202,400_200,400,200,DC
0.9901507537688442,0.6,0.0891089108910891,0.15517241379310345,202,400_200,400,200,DC
0.9896482412060301,0.43333333333333335,0.06435643564356436,0.11206896551724138,202,400_200,400,200,DC
0.9900502512562814,0.5666666666666667,0.08415841584158416,0.14655172413793105,202,400_200,400,200,DC
0.9901507537688442,0.6,0.0891089108910891,0.15517241379310345,202,400_200,400,200,DC
0.9901507537688442,0.6,0.0891089108910891,0.15517241379310345,202,400_200,400,200,DC
0.9898492462311558,0.5,0.07425742574257425,0.12931034482758622,202,400_200,400,200,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.969561403508772,0.3333333333333333,0.00413393964448119,0.008166598611678236,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,200_400,200,400,DC
0.9695363408521304,0.3,0.0037205456800330715,0.007349938750510413,2419,200_400,200,400,DC
0.9596365914786967,0.5666666666666667,0.005271317829457364,0.010445468509984639,3225,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9696365914786967,0.43333333333333335,0.005374121537825548,0.010616578195181707,2419,200_400,200,400,DC
0.9898872180451128,0.5,0.01858736059479554,0.03584229390681004,807,200_400,200,400,DC
0.9697368421052631,0.5666666666666667,0.007027697395618024,0.013883217639853,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9695864661654136,0.36666666666666664,0.0045473336089293095,0.00898325847284606,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.98968671679198,0.23333333333333334,0.008674101610904586,0.016726403823178016,807,200_400,200,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9697619047619047,0.6,0.007441091360066143,0.014699877501020826,2419,200_400,200,400,DC
0.9696867167919799,0.5,0.0062009094667217855,0.012249897917517353,2419,200_400,200,400,DC
0.9695864661654136,0.36666666666666664,0.0045473336089293095,0.00898325847284606,2419,200_400,200,400,DC
0.9697368421052631,0.5666666666666667,0.007027697395618024,0.013883217639853,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9292606516290727,0.4666666666666667,0.002480949849370902,0.004935660144544332,5643,200_400,200,400,DC
0.9696115288220551,0.4,0.004960727573377429,0.009799918334013884,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9897368421052631,0.3,0.011152416356877323,0.021505376344086023,807,200_400,200,400,DC
0.9696115288220551,0.4,0.004960727573377429,0.009799918334013884,2419,200_400,200,400,DC
0.9696115288220551,0.4,0.004960727573377429,0.009799918334013884,2419,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,DC
0.18219298245614035,1,4.5948139866137754e-4,9.185407449365442e-4,65291,400_400,400,400,DC
0.10136591478696742,0.9666666666666667,4.042431592299865e-4,8.081483648929204e-4,71739,400_400,400,400,DC
0.20240601503759398,1,4.71120324130783e-4,9.417969485778865e-4,63678,400_400,400,400,DC
0.9698370927318296,0.7,0.0086812732534105,0.0171498570845243,2419,400_400,400,400,DC
0.20238095238095238,0.9666666666666667,4.5541631332642355e-4,9.104037169586236e-4,63678,400_400,400,400,DC
0.16196741854636593,0.9666666666666667,4.3346337234503684e-4,8.665381799710158e-4,66903,400_400,400,400,DC
0.10139097744360902,1,4.181825785137791e-4,8.36015549889228e-4,71739,400_400,400,400,DC
0.18214285714285713,0.9333333333333333,4.288493054172857e-4,8.573046952741077e-4,65291,400_400,400,400,DC
0.10136591478696742,0.9666666666666667,4.042431592299865e-4,8.081483648929204e-4,71739,400_400,400,400,DC
0.9799122807017544,0.6666666666666666,0.012399256044637322,0.02434570906877663,1613,400_400,400,400,DC
0.19229323308270677,1,4.6522447080716444e-4,9.300162752848174e-4,64485,400_400,400,400,DC
0.06096491228070176,0.9666666666666667,3.868575163747449e-4,7.734055178483325e-4,74963,400_400,400,400,DC
0.20230576441102757,0.8666666666666667,4.083042809133453e-4,8.162240221008351e-4,63678,400_400,400,400,DC
0.10136591478696742,0.9666666666666667,4.042431592299865e-4,8.081483648929204e-4,71739,400_400,400,400,DC
0.0912907268170426,1,4.1353642566682746e-4,8.26730967964175e-4,72545,400_400,400,400,DC
0.17209273182957394,1,4.538783908498116e-4,9.07344957430399e-4,66097,400_400,400,400,DC
0.9495363408521303,0.5666666666666667,0.0042173158025303895,0.008372322088155627,4031,400_400,400,400,DC
0.05086466165413534,0.9666666666666667,3.8274228246380445e-4,7.651815987018298e-4,75769,400_400,400,400,DC
0.14174185463659147,0.9333333333333333,4.0866963438663064e-4,8.169815449704573e-4,68515,400_400,400,400,DC
0.10136591478696742,0.9666666666666667,4.042431592299865e-4,8.081483648929204e-4,71739,400_400,400,400,DC
0.09126566416040101,0.9666666666666667,3.997518781445999e-4,7.991732690320358e-4,72545,400_400,400,400,DC
0.16199248120300752,1,4.484103851845209e-4,8.964188068665681e-4,66903,400_400,400,400,DC
0.20238095238095238,0.9666666666666667,4.5541631332642355e-4,9.104037169586236e-4,63678,400_400,400,400,DC
0.20230576441102757,0.8666666666666667,4.083042809133453e-4,8.162240221008351e-4,63678,400_400,400,400,DC
0.2125062656641604,1,4.7715994401323326e-4,9.538647419795874e-4,62872,400_400,400,400,DC
0.10139097744360902,1,4.181825785137791e-4,8.36015549889228e-4,71739,400_400,400,400,DC
0.05085213032581454,0.9333333333333333,3.695491500369549e-4,7.388057732393994e-4,75768,400_400,400,400,DC
0.19221804511278195,0.9,4.18702023726448e-4,8.370146477563357e-4,64485,400_400,400,400,DC
0.10136591478696742,0.9666666666666667,4.042431592299865e-4,8.081483648929204e-4,71739,400_400,400,400,DC
0.20240601503759398,1,4.71120324130783e-4,9.417969485778865e-4,63678,400_400,400,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,800_400,800,400,DC
0.9899122807017544,0.5333333333333333,0.01982651796778191,0.03823178016726404,807,800_400,800,400,DC
0.9898872180451128,0.5,0.01858736059479554,0.03584229390681004,807,800_400,800,400,DC
0.9900877192982456,0.7666666666666667,0.028500619578686492,0.05495818399044206,807,800_400,800,400,DC
0.9898872180451128,0.5,0.01858736059479554,0.03584229390681004,807,800_400,800,400,DC
0.9899624060150376,0.6,0.022304832713754646,0.043010752688172046,807,800_400,800,400,DC
0.9899122807017544,0.5333333333333333,0.01982651796778191,0.03823178016726404,807,800_400,800,400,DC
0.9898621553884712,0.4666666666666667,0.01734820322180917,0.03345280764635603,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9901127819548872,0.8,0.02973977695167286,0.05734767025089606,807,800_400,800,400,DC
0.9900877192982456,0.7666666666666667,0.028500619578686492,0.05495818399044206,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9899122807017544,0.5333333333333333,0.01982651796778191,0.03823178016726404,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9901127819548872,0.8,0.02973977695167286,0.05734767025089606,807,800_400,800,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,800_400,800,400,DC
0.9900375939849624,0.7,0.026022304832713755,0.05017921146953405,807,800_400,800,400,DC
0.9899122807017544,0.5333333333333333,0.01982651796778191,0.03823178016726404,807,800_400,800,400,DC
0.9899122807017544,0.5333333333333333,0.01982651796778191,0.03823178016726404,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9899624060150376,0.6,0.022304832713754646,0.043010752688172046,807,800_400,800,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,800_400,800,400,DC
0.9899624060150376,0.6,0.022304832713754646,0.043010752688172046,807,800_400,800,400,DC
0.9901127819548872,0.8,0.02973977695167286,0.05734767025089606,807,800_400,800,400,DC
0.9899624060150376,0.6,0.022304832713754646,0.043010752688172046,807,800_400,800,400,DC
0.989937343358396,0.5666666666666667,0.021065675340768277,0.04062126642771804,807,800_400,800,400,DC
0.9899874686716792,0.6333333333333333,0.023543990086741014,0.04540023894862604,807,800_400,800,400,DC
0.9898872180451128,0.5,0.01858736059479554,0.03584229390681004,807,800_400,800,400,DC
0.9900375939849624,0.7,0.026022304832713755,0.05017921146953405,807,800_400,800,400,DC
0.9755102040816327,0,NA,NA,0,25_50,25,50,SCAD
0.9673469387755103,0,0,NA,10,25_50,25,50,SCAD
0.21061224489795918,0.8,0.024365482233502538,0.047290640394088666,985,25_50,25,50,SCAD
0.37142857142857144,0.9,0.03400503778337532,0.06553398058252428,794,25_50,25,50,SCAD
0.7665306122448979,0.5333333333333333,0.05555555555555555,0.10062893081761005,288,25_50,25,50,SCAD
0.9755102040816327,0,NA,NA,0,25_50,25,50,SCAD
0.9436734693877551,0.06666666666666667,0.046511627906976744,0.0547945205479452,43,25_50,25,50,SCAD
0.9559183673469388,0.2,0.16666666666666666,0.1818181818181818,36,25_50,25,50,SCAD
0.6889795918367347,0.5,0.03937007874015748,0.072992700729927,381,25_50,25,50,SCAD
0.7191836734693877,0.4666666666666667,0.04093567251461988,0.07526881720430108,342,25_50,25,50,SCAD
0.8751020408163265,0.36666666666666664,0.07586206896551724,0.12571428571428572,145,25_50,25,50,SCAD
0.7346938775510204,0.6,0.054380664652567974,0.09972299168975068,331,25_50,25,50,SCAD
0.9624489795918367,0,0,NA,16,25_50,25,50,SCAD
0.9379591836734694,0.1,0.057692307692307696,0.07317073170731708,52,25_50,25,50,SCAD
0.96,0,0,NA,19,25_50,25,50,SCAD
0.9608163265306122,0.03333333333333333,0.05,0.04,20,25_50,25,50,SCAD
0.9755102040816327,0,NA,NA,0,25_50,25,50,SCAD
0.9755102040816327,0,NA,NA,0,25_50,25,50,SCAD
0.830204081632653,0.3333333333333333,0.050505050505050504,0.08771929824561404,198,25_50,25,50,SCAD
0.9706122448979592,0,0,NA,6,25_50,25,50,SCAD
0.9746938775510204,0,0,NA,1,25_50,25,50,SCAD
0.7363265306122448,0.43333333333333335,0.04075235109717868,0.07449856733524356,319,25_50,25,50,SCAD
0.9608163265306122,0.06666666666666667,0.09090909090909091,0.07692307692307691,22,25_50,25,50,SCAD
0.6710204081632654,0.5333333333333333,0.03950617283950617,0.07356321839080458,405,25_50,25,50,SCAD
0.9567346938775511,0.03333333333333333,0.04,0.03636363636363636,25,25_50,25,50,SCAD
0.8514285714285714,0.26666666666666666,0.047619047619047616,0.0808080808080808,168,25_50,25,50,SCAD
0.9746938775510204,0.03333333333333333,0.3333333333333333,0.0606060606060606,3,25_50,25,50,SCAD
0.9746938775510204,0,0,NA,1,25_50,25,50,SCAD
0.9493877551020408,0.1,0.07894736842105263,0.08823529411764706,38,25_50,25,50,SCAD
0.9755102040816327,0,NA,NA,0,25_50,25,50,SCAD
0.4775510204081633,0.7333333333333333,0.03363914373088685,0.06432748538011696,654,50_50,50,50,SCAD
0.3730612244897959,0.7333333333333333,0.028132992327365727,0.0541871921182266,782,50_50,50,50,SCAD
0.4204081632653061,0.8333333333333334,0.03424657534246575,0.06578947368421052,730,50_50,50,50,SCAD
0.024489795918367346,1,0.024489795918367346,0.047808764940239036,1225,50_50,50,50,SCAD
0.5232653061224489,0.7333333333333333,0.03678929765886288,0.07006369426751594,598,50_50,50,50,SCAD
0.5673469387755102,0.8333333333333334,0.045454545454545456,0.08620689655172414,550,50_50,50,50,SCAD
0.976326530612245,0.03333333333333333,1,0.06451612903225806,1,50_50,50,50,SCAD
0.9755102040816327,0.2,0.5,0.28571428571428575,12,50_50,50,50,SCAD
0.9771428571428571,0.06666666666666667,1,0.125,2,50_50,50,50,SCAD
0.4057142857142857,0.8333333333333334,0.03342245989304813,0.06426735218508997,748,50_50,50,50,SCAD
0.3159183673469388,0.8,0.028037383177570093,0.05417607223476298,856,50_50,50,50,SCAD
0.9746938775510204,0.03333333333333333,0.3333333333333333,0.0606060606060606,3,50_50,50,50,SCAD
0.976326530612245,0.06666666666666667,0.6666666666666666,0.1212121212121212,3,50_50,50,50,SCAD
0.5893877551020408,0.6,0.03536345776031434,0.06679035250463822,509,50_50,50,50,SCAD
0.976326530612245,0.03333333333333333,1,0.06451612903225806,1,50_50,50,50,SCAD
0.976326530612245,0.03333333333333333,1,0.06451612903225806,1,50_50,50,50,SCAD
0.4179591836734694,0.7,0.028965517241379312,0.05562913907284768,725,50_50,50,50,SCAD
0.32,0.8666666666666667,0.0304093567251462,0.05875706214689266,855,50_50,50,50,SCAD
0.5387755102040817,0.7666666666666667,0.039586919104991396,0.07528641571194764,581,50_50,50,50,SCAD
0.4097959183673469,0.7666666666666667,0.03112313937753721,0.05981794538361508,739,50_50,50,50,SCAD
0.9755102040816327,0,NA,NA,0,50_50,50,50,SCAD
0.4016326530612245,0.7666666666666667,0.030707610146862484,0.059050064184852376,749,50_50,50,50,SCAD
0.7069387755102041,0.7666666666666667,0.06133333333333333,0.11358024691358024,375,50_50,50,50,SCAD
0.9755102040816327,0,NA,NA,0,50_50,50,50,SCAD
0.3902040816326531,0.8333333333333334,0.03259452411994785,0.06273525721455459,767,50_50,50,50,SCAD
0.4530612244897959,0.7,0.030791788856304986,0.058988764044943826,682,50_50,50,50,SCAD
0.9755102040816327,0,NA,NA,0,50_50,50,50,SCAD
0.9755102040816327,0,NA,NA,0,50_50,50,50,SCAD
0.9648979591836735,0.2,0.24,0.2181818181818182,25,50_50,50,50,SCAD
0.34122448979591835,0.7666666666666667,0.027946537059538274,0.05392731535756154,823,50_50,50,50,SCAD
0.8783673469387755,0.5,0.10067114093959731,0.16759776536312848,149,100_50,100,50,SCAD
0.9518367346938775,0.26666666666666666,0.17777777777777778,0.21333333333333337,45,100_50,100,50,SCAD
0.833469387755102,0.5666666666666667,0.08173076923076923,0.14285714285714285,208,100_50,100,50,SCAD
0.9085714285714286,0.5666666666666667,0.14655172413793102,0.23287671232876708,116,100_50,100,50,SCAD
0.9330612244897959,0.43333333333333335,0.16666666666666666,0.24074074074074073,78,100_50,100,50,SCAD
0.8506122448979592,0.7,0.1076923076923077,0.18666666666666665,195,100_50,100,50,SCAD
0.8816326530612245,0.4666666666666667,0.0979020979020979,0.16184971098265896,143,100_50,100,50,SCAD
0.7395918367346939,0.6666666666666666,0.060790273556231005,0.11142061281337048,329,100_50,100,50,SCAD
0.8995918367346939,0.5333333333333333,0.128,0.2064516129032258,125,100_50,100,50,SCAD
0.8448979591836735,0.6666666666666666,0.1,0.1739130434782609,200,100_50,100,50,SCAD
0.8653061224489796,0.5666666666666667,0.10059171597633136,0.1708542713567839,169,100_50,100,50,SCAD
0.9379591836734694,0.3333333333333333,0.15151515151515152,0.20833333333333331,66,100_50,100,50,SCAD
0.8653061224489796,0.43333333333333335,0.08074534161490683,0.13612565445026178,161,100_50,100,50,SCAD
0.8571428571428571,0.6,0.09944751381215469,0.17061611374407581,181,100_50,100,50,SCAD
0.8808163265306123,0.4,0.08571428571428572,0.1411764705882353,140,100_50,100,50,SCAD
0.8963265306122449,0.4,0.09917355371900827,0.15894039735099338,121,100_50,100,50,SCAD
0.9469387755102041,0.3,0.16981132075471697,0.21686746987951805,53,100_50,100,50,SCAD
0.8751020408163265,0.6,0.11320754716981132,0.1904761904761905,159,100_50,100,50,SCAD
0.9477551020408164,0.26666666666666666,0.16,0.2,50,100_50,100,50,SCAD
0.8889795918367347,0.5666666666666667,0.12142857142857143,0.19999999999999998,140,100_50,100,50,SCAD
0.8881632653061224,0.4,0.0916030534351145,0.14906832298136646,131,100_50,100,50,SCAD
0.8122448979591836,0.6333333333333333,0.07983193277310924,0.1417910447761194,238,100_50,100,50,SCAD
0.9020408163265307,0.5666666666666667,0.13709677419354838,0.22077922077922077,124,100_50,100,50,SCAD
0.9355102040816327,0.3333333333333333,0.14492753623188406,0.20202020202020202,69,100_50,100,50,SCAD
0.8620408163265306,0.5333333333333333,0.0935672514619883,0.15920398009950248,171,100_50,100,50,SCAD
0.9583673469387755,0.26666666666666666,0.21621621621621623,0.23880597014925373,37,100_50,100,50,SCAD
0.9110204081632653,0.4,0.11650485436893204,0.18045112781954886,103,100_50,100,50,SCAD
0.8718367346938776,0.5,0.09554140127388536,0.16042780748663105,157,100_50,100,50,SCAD
0.8489795918367347,0.5666666666666667,0.08994708994708994,0.1552511415525114,189,100_50,100,50,SCAD
0.8538775510204082,0.6666666666666666,0.10582010582010581,0.182648401826484,189,100_50,100,50,SCAD
0.9888888888888889,0.06666666666666667,0.06896551724137931,0.06779661016949153,29,50_100,50,100,SCAD
0.9848484848484849,0.03333333333333333,0.02127659574468085,0.025974025974025972,47,50_100,50,100,SCAD
0.9935353535353535,0,0,NA,2,50_100,50,100,SCAD
0.9781818181818182,0.2,0.06666666666666667,0.1,90,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9670707070707071,0.36666666666666664,0.07096774193548387,0.11891891891891891,155,50_100,50,100,SCAD
0.9905050505050506,0.03333333333333333,0.05263157894736842,0.04081632653061225,19,50_100,50,100,SCAD
0.9860606060606061,0.1,0.06666666666666667,0.08,45,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9896969696969697,0.03333333333333333,0.043478260869565216,0.03773584905660378,23,50_100,50,100,SCAD
0.006060606060606061,1,0.006060606060606061,0.012048192771084336,4950,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9939393939393939,0,NA,NA,0,50_100,50,100,SCAD
0.9935353535353535,0,0,NA,2,50_100,50,100,SCAD
0.9937373737373737,0,0,NA,1,50_100,50,100,SCAD
0.9905050505050506,0,0,NA,17,50_100,50,100,SCAD
0.9850505050505051,0.16666666666666666,0.09259259259259259,0.11904761904761904,54,50_100,50,100,SCAD
0.9591919191919192,0.3,0.04736842105263158,0.08181818181818183,190,50_100,50,100,SCAD
0.8208080808080808,0.6,0.020156774916013438,0.0390032502708559,893,50_100,50,100,SCAD
0.9937373737373737,0,0,NA,1,50_100,50,100,SCAD
0.7343434343434343,0.6,0.013626040878122634,0.02664692820133235,1321,50_100,50,100,SCAD
0.714949494949495,0.6333333333333333,0.013389711064129669,0.026224982746721876,1419,50_100,50,100,SCAD
0.9858585858585859,0.16666666666666666,0.1,0.125,50,50_100,50,100,SCAD
0.9660606060606061,0.1,0.020833333333333332,0.034482758620689655,144,50_100,50,100,SCAD
0.9923232323232323,0,0,NA,8,50_100,50,100,SCAD
0.9551515151515152,0.2,0.029411764705882353,0.05128205128205128,204,50_100,50,100,SCAD
0.9890909090909091,0.2,0.16666666666666666,0.1818181818181818,36,100_100,100,100,SCAD
0.9937373737373737,0,0,NA,1,100_100,100,100,SCAD
0.9573737373737373,0.4666666666666667,0.06698564593301436,0.11715481171548119,209,100_100,100,100,SCAD
0.9935353535353535,0.06666666666666667,0.3333333333333333,0.1111111111111111,6,100_100,100,100,SCAD
0.9915151515151515,0.16666666666666666,0.22727272727272727,0.1923076923076923,22,100_100,100,100,SCAD
0.9927272727272727,0.13333333333333333,0.2857142857142857,0.18181818181818182,14,100_100,100,100,SCAD
0.9903030303030304,0.2,0.2,0.20000000000000004,30,100_100,100,100,SCAD
0.9929292929292929,0.1,0.2727272727272727,0.14634146341463417,11,100_100,100,100,SCAD
0.9814141414141414,0.13333333333333333,0.05714285714285714,0.08,70,100_100,100,100,SCAD
0.9933333333333333,0.06666666666666667,0.2857142857142857,0.10810810810810811,7,100_100,100,100,SCAD
0.9939393939393939,0.03333333333333333,0.5,0.0625,2,100_100,100,100,SCAD
0.9903030303030304,0.16666666666666666,0.17857142857142858,0.17241379310344826,28,100_100,100,100,SCAD
0.98989898989899,0.2,0.1875,0.19354838709677422,32,100_100,100,100,SCAD
0.9860606060606061,0.3,0.15789473684210525,0.20689655172413793,57,100_100,100,100,SCAD
0.9935353535353535,0.03333333333333333,0.25,0.058823529411764705,4,100_100,100,100,SCAD
0.9395959595959597,0.43333333333333335,0.04406779661016949,0.08000000000000002,295,100_100,100,100,SCAD
0.9890909090909091,0.2,0.16666666666666666,0.1818181818181818,36,100_100,100,100,SCAD
0.8644444444444445,0.6666666666666666,0.02936857562408223,0.056258790436005623,681,100_100,100,100,SCAD
0.9919191919191919,0.13333333333333333,0.2222222222222222,0.16666666666666669,18,100_100,100,100,SCAD
0.9939393939393939,0.03333333333333333,0.5,0.0625,2,100_100,100,100,SCAD
0.9937373737373737,0.1,0.42857142857142855,0.16216216216216217,7,100_100,100,100,SCAD
0.9896969696969697,0.2,0.18181818181818182,0.1904761904761905,33,100_100,100,100,SCAD
0.9921212121212121,0.13333333333333333,0.23529411764705882,0.1702127659574468,17,100_100,100,100,SCAD
0.9565656565656566,0.5,0.06976744186046512,0.12244897959183673,215,100_100,100,100,SCAD
0.9919191919191919,0.1,0.1875,0.13043478260869568,16,100_100,100,100,SCAD
0.9848484848484849,0.4,0.17391304347826086,0.24242424242424243,69,100_100,100,100,SCAD
0.9923232323232323,0.13333333333333333,0.25,0.1739130434782609,16,100_100,100,100,SCAD
0.9935353535353535,0.1,0.375,0.15789473684210528,8,100_100,100,100,SCAD
0.9913131313131314,0.26666666666666666,0.27586206896551724,0.2711864406779661,29,100_100,100,100,SCAD
0.9844444444444445,0.1,0.05660377358490566,0.07228915662650602,53,100_100,100,100,SCAD
0.9707070707070707,0.3333333333333333,0.07407407407407407,0.12121212121212122,135,200_100,200,100,SCAD
0.9591919191919192,0.4,0.061224489795918366,0.10619469026548672,196,200_100,200,100,SCAD
0.9773737373737373,0.5,0.13392857142857142,0.2112676056338028,112,200_100,200,100,SCAD
0.8896969696969697,0.5666666666666667,0.03090909090909091,0.05862068965517241,550,200_100,200,100,SCAD
0.9646464646464646,0.43333333333333335,0.07602339181286549,0.12935323383084577,171,200_100,200,100,SCAD
0.936969696969697,0.6333333333333333,0.059375,0.10857142857142857,320,200_100,200,100,SCAD
0.9505050505050505,0.5333333333333333,0.06477732793522267,0.11552346570397111,247,200_100,200,100,SCAD
0.971919191919192,0.4666666666666667,0.10218978102189781,0.16766467065868262,137,200_100,200,100,SCAD
0.9781818181818182,0.16666666666666666,0.056818181818181816,0.08474576271186439,88,200_100,200,100,SCAD
0.96,0.6333333333333333,0.09223300970873786,0.1610169491525424,206,200_100,200,100,SCAD
0.9818181818181818,0.36666666666666664,0.13414634146341464,0.19642857142857145,82,200_100,200,100,SCAD
0.9670707070707071,0.4666666666666667,0.08695652173913043,0.14659685863874342,161,200_100,200,100,SCAD
0.9628282828282828,0.4,0.06741573033707865,0.11538461538461538,178,200_100,200,100,SCAD
0.9573737373737373,0.5666666666666667,0.07906976744186046,0.13877551020408163,215,200_100,200,100,SCAD
0.9167676767676768,0.7,0.049528301886792456,0.09251101321585903,424,200_100,200,100,SCAD
0.9648484848484848,0.5333333333333333,0.09090909090909091,0.1553398058252427,176,200_100,200,100,SCAD
0.973939393939394,0.5666666666666667,0.12781954887218044,0.20858895705521469,133,200_100,200,100,SCAD
0.9523232323232323,0.7,0.0846774193548387,0.15107913669064746,248,200_100,200,100,SCAD
0.9448484848484848,0.43333333333333335,0.048327137546468404,0.08695652173913045,269,200_100,200,100,SCAD
0.9818181818181818,0.16666666666666666,0.07142857142857142,0.1,70,200_100,200,100,SCAD
0.9834343434343434,0.36666666666666664,0.14864864864864866,0.21153846153846156,74,200_100,200,100,SCAD
0.9747474747474747,0.4666666666666667,0.11382113821138211,0.18300653594771243,123,200_100,200,100,SCAD
0.8187878787878788,0.8,0.02622950819672131,0.050793650793650794,915,200_100,200,100,SCAD
0.9543434343434344,0.5666666666666667,0.07391304347826087,0.13076923076923078,230,200_100,200,100,SCAD
0.9278787878787879,0.5333333333333333,0.04456824512534819,0.08226221079691516,359,200_100,200,100,SCAD
0.9553535353535354,0.5,0.06787330316742081,0.1195219123505976,221,200_100,200,100,SCAD
0.9797979797979798,0.4666666666666667,0.14285714285714285,0.21874999999999997,98,200_100,200,100,SCAD
0.7832323232323233,0.6,0.016682113067655237,0.03246167718665465,1079,200_100,200,100,SCAD
0.915959595959596,0.7,0.04906542056074766,0.09170305676855894,428,200_100,200,100,SCAD
0.9777777777777777,0.26666666666666666,0.08333333333333333,0.12698412698412698,96,200_100,200,100,SCAD
0.9846733668341708,0.3333333333333333,0.03389830508474576,0.061538461538461535,295,100_200,100,200,SCAD
0.9863819095477387,0.23333333333333334,0.027450980392156862,0.04912280701754385,255,100_200,100,200,SCAD
0.9954271356783919,0.2,0.0821917808219178,0.11650485436893203,73,100_200,100,200,SCAD
0.9892462311557789,0.13333333333333333,0.020833333333333332,0.03603603603603603,192,100_200,100,200,SCAD
0.9582412060301507,0.3333333333333333,0.012180267965895249,0.02350176263219741,821,100_200,100,200,SCAD
0.9978894472361809,0.03333333333333333,0.07142857142857142,0.045454545454545456,14,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9982412060301508,0.03333333333333333,0.14285714285714285,0.05405405405405406,7,100_200,100,200,SCAD
0.9892964824120603,0.16666666666666666,0.025906735751295335,0.04484304932735425,193,100_200,100,200,SCAD
0.9884422110552764,0.26666666666666666,0.037037037037037035,0.06504065040650406,216,100_200,100,200,SCAD
0.9837688442211056,0.16666666666666666,0.0165016501650165,0.030030030030030026,303,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9873366834170855,0.3,0.0375,0.06666666666666667,240,100_200,100,200,SCAD
0.9845728643216081,0.3,0.030508474576271188,0.05538461538461538,295,100_200,100,200,SCAD
0.9896482412060301,0.26666666666666666,0.041666666666666664,0.07207207207207206,192,100_200,100,200,SCAD
0.9841708542713568,0.16666666666666666,0.01694915254237288,0.030769230769230767,295,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9952261306532664,0.26666666666666666,0.09876543209876543,0.14414414414414414,81,100_200,100,200,SCAD
0.9858793969849247,0.23333333333333334,0.026415094339622643,0.04745762711864407,265,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9826633165829146,0.2,0.01834862385321101,0.03361344537815126,327,100_200,100,200,SCAD
0.9834673366834171,0.23333333333333334,0.022364217252396165,0.04081632653061224,313,100_200,100,200,SCAD
0.9898492462311558,0.16666666666666666,0.027472527472527472,0.04716981132075471,182,100_200,100,200,SCAD
0.9984924623115577,0,NA,NA,0,100_200,100,200,SCAD
0.9944723618090452,0.13333333333333333,0.045454545454545456,0.06779661016949153,88,100_200,100,200,SCAD
