accuracy,recall,precision,F_measure,num_edge,n_p,n,p,model
0.9365162907268171,1,0.005886970172684459,0.011705033164260633,5096,200_400,200,400,glasso
0.9618671679197995,1,0.009762447120078099,0.019336126329358685,3073,200_400,200,400,glasso
0.9612531328320802,1,0.009609224855861628,0.01903553299492386,3122,200_400,200,400,glasso
0.9442731829573935,1,0.006700915791824883,0.013312624805857553,4477,200_400,200,400,glasso
0.9356015037593985,0.9666666666666667,0.005612541126378943,0.011160284779680583,5167,200_400,200,400,glasso
0.9429824561403509,0.9666666666666667,0.006334643949322849,0.012586805555555556,4578,200_400,200,400,glasso
0.9445989974937343,1,0.006740058413839587,0.013389868332961394,4451,200_400,200,400,glasso
0.9186842105263158,1,0.004601932811780948,0.009161704076958313,6519,200_400,200,400,glasso
0.7082205513784461,1,0.0012867804752509221,0.002570253598355037,23314,400_400,400,400,glasso
0.6205137844611529,1,9.896743971233464e-4,0.0019773918201891703,30313,400_400,400,400,glasso
0.40481203007518796,1,6.312334301224593e-4,0.0012616704516780217,47526,400_400,400,400,glasso
0.6220676691729323,1,9.937394415184338e-4,0.001985505807604487,30189,400_400,400,400,glasso
0.7064411027568922,1,0.0012789904502046386,0.002554713446308439,23456,400_400,400,400,glasso
0.7062406015037594,1,0.001278118609406953,0.002552974214960429,23472,400_400,400,400,glasso
0.5193984962406015,1,7.81616382679381e-4,0.0015620118712902217,38382,400_400,400,400,glasso
0.7087092731829574,1,0.0012889366272824919,0.002574554816562969,23275,400_400,400,400,glasso
0.7083208020050126,1,0.0012872221745473269,0.0025711347274597193,23306,400_400,400,400,glasso
0.7086591478696742,1,0.0012887151509944584,0.0025741130035608563,23279,400_400,400,400,glasso
0.707406015037594,1,0.0012832028743744385,0.0025631167499679613,23379,400_400,400,400,glasso
0.520438596491228,1,7.833102691976292e-4,0.0015653943489264005,38299,400_400,400,400,glasso
0.7094862155388472,1,0.0012923792702365054,0.0025814223637224114,23213,400_400,400,400,glasso
0.5729448621553884,1,0.00087953326101615405,0.0017575207240985383,34109,400_400,400,400,glasso
0.7098621553884712,1,0.0012940516757969202,0.002584758540473011,23183,400_400,400,400,glasso
0.6228320802005013,1,9.957514604354754e-4,0.00198952185158167,30128,400_400,400,400,glasso
0.6209273182957393,1,9.907529722589167e-4,0.001979544704717915,30280,400_400,400,400,glasso
0.5201378446115288,1,7.828197166192625e-4,0.0015644147785049407,38323,400_400,400,400,glasso
0.811265664160401,1,0.001987939831687761,0.003967991534951392,15091,400_400,400,400,glasso
0.7071177944862156,1,0.001281941714383386,0.002560600887674974,23402,400_400,400,400,glasso
0.6223308270676692,1,9.94431185361973e-4,0.001986886548778065,30168,400_400,400,400,glasso
0.7066666666666667,1,0.0012799726939158632,0.0025566729163115733,23438,400_400,400,400,glasso
0.6224561403508772,1,9.94760925790835e-4,0.0019875447197561947,30158,400_400,400,400,glasso
0.7083082706766918,1,0.0012871669455528382,0.002571024553284484,23307,400_400,400,400,glasso
0.708671679197995,1,0.0012887705129306642,0.002574223442594817,23278,400_400,400,400,glasso
0.7091228070175438,1,0.0012907667154289648,0.002578205568924029,23242,400_400,400,400,glasso
0.7806140350877193,1,0.0017106688715287678,0.0034154949621449313,17537,400_400,400,400,glasso
0.7096115288220551,1,0.0012929362582424686,0.0025825334653294878,23203,400_400,400,400,glasso
0.7070175438596491,1,0.0012815036309269544,0.002559726962457338,23410,400_400,400,400,glasso
0.7806265664160401,1,0.0017107664233576643,0.0034156893999772284,17536,400_400,400,400,glasso
0.8829072681704261,1,0.0032003413697461063,0.0063802637175669925,9374,800_400,800,400,glasso
0.8105137844611529,1,0.001980067322288958,0.003952308807061458,15151,800_400,800,400,glasso
0.884172932330827,1,0.003235198964736331,0.0064495324089003546,9273,800_400,800,400,glasso
0.8826942355889724,1,0.0031945479714620383,0.006368750663411527,9391,800_400,800,400,glasso
0.810125313283208,1,0.001976024239230668,0.003944254535892717,15182,800_400,800,400,glasso
0.8838471177944862,1,0.0032261533498225614,0.006431557508843391,9299,800_400,800,400,glasso
0.8843859649122807,1,0.00324114088159032,0.0064613396510876595,9256,800_400,800,400,glasso
0.8834586466165414,1,0.003215434083601286,0.00641025641025641,9330,800_400,800,400,glasso
0.8837468671679198,1,0.0032233802514236598,0.006426046910142444,9307,800_400,800,400,glasso
0.8117543859649122,1,0.001993090619186819,0.003978252221190823,15052,800_400,800,400,glasso
0.8826441102756892,1,0.0031931878658861094,0.006366047745358089,9395,800_400,800,400,glasso
0.8829699248120301,1,0.003202049311559398,0.0063836578359399935,9369,800_400,800,400,glasso
0.8821428571428571,1,0.003179650238473768,0.006339144215530904,9435,800_400,800,400,glasso
0.8836591478696741,1,0.0032209576980888983,0.006421232876712329,9314,800_400,800,400,glasso
0.8834335839598998,1,0.0032147449635662236,0.00640888698995941,9332,800_400,800,400,glasso
0.883609022556391,1,0.003219575016097875,0.006418485237483953,9318,800_400,800,400,glasso
0.8102882205513784,1,0.0019777177137583228,0.0039476281334298305,15169,800_400,800,400,glasso
0.8840977443609023,1,0.0032331070158422245,0.006445375443119562,9279,800_400,800,400,glasso
0.8838847117794486,1,0.003227194492254733,0.006433626420759167,9296,800_400,800,400,glasso
0.884172932330827,1,0.003235198964736331,0.0064495324089003546,9273,800_400,800,400,glasso
0.8829824561403509,1,0.0032023911187019642,0.00638433709299851,9368,800_400,800,400,glasso
0.8831453634085213,1,0.003206841261357563,0.006393180607352158,9355,800_400,800,400,glasso
0.8843107769423559,1,0.0032390412437918376,0.006457167455876022,9262,800_400,800,400,glasso
0.8828947368421053,1,0.0032,0.006379585326953748,9375,800_400,800,400,glasso
