loglik_mean,num_edge,n_p,n,p,model
-63.44018450543828,673.2,50_50,50,50,SCAD
-63.41270006599332,610,50_50,50,50,SCAD
-63.41680674717648,558,50_50,50,50,SCAD
-63.44051345903293,508.2,50_50,50,50,SCAD
-63.4728643566929,461,50_50,50,50,SCAD
-63.51117949936022,415.2,50_50,50,50,SCAD
-63.553836778197756,373.4,50_50,50,50,SCAD
-63.60836984646446,334.6,50_50,50,50,SCAD
-63.6671337107852,300.6,50_50,50,50,SCAD
-63.73188672289062,268.4,50_50,50,50,SCAD
-63.79995843150464,235.8,50_50,50,50,SCAD
-63.85897397915053,212.8,50_50,50,50,SCAD
-63.9159932449184,189.8,50_50,50,50,SCAD
-63.974030446262304,170.4,50_50,50,50,SCAD
-64.03732117920251,147.6,50_50,50,50,SCAD
-64.09946048615464,131.2,50_50,50,50,SCAD
-64.16295492679504,115.4,50_50,50,50,SCAD
-64.22202977412952,100.8,50_50,50,50,SCAD
-64.27611560397673,91,50_50,50,50,SCAD
-64.33097704012636,81.2,50_50,50,50,SCAD
-64.38783712305674,72.4,50_50,50,50,SCAD
-64.44493981606603,62.8,50_50,50,50,SCAD
-64.50578991656445,57.2,50_50,50,50,SCAD
-64.56846092650076,50.6,50_50,50,50,SCAD
-64.62949413350277,46.2,50_50,50,50,SCAD
-64.68885993973997,41.4,50_50,50,50,SCAD
-64.74597268143997,38.4,50_50,50,50,SCAD
-64.80343459944238,34.6,50_50,50,50,SCAD
-64.85994796990435,30.4,50_50,50,50,SCAD
-64.91299633105726,28,50_50,50,50,SCAD
-64.96346564265984,24.8,50_50,50,50,SCAD
-65.0143934239278,23.4,50_50,50,50,SCAD
-65.0627928386692,21.6,50_50,50,50,SCAD
-65.10869571243065,20.2,50_50,50,50,SCAD
-65.1545401163969,19,50_50,50,50,SCAD
-65.19714366564307,18.6,50_50,50,50,SCAD
-65.23899646274526,17.2,50_50,50,50,SCAD
-65.28024005509113,16,50_50,50,50,SCAD
-65.32161227762336,15,50_50,50,50,SCAD
-65.3632792809535,14.4,50_50,50,50,SCAD
-65.40067229915344,13.4,50_50,50,50,SCAD
-65.43408733922853,11.8,50_50,50,50,SCAD
-65.4652704827747,11.2,50_50,50,50,SCAD
-65.49788995371298,10.8,50_50,50,50,SCAD
-65.53011525308693,10.4,50_50,50,50,SCAD
-65.56104289505919,9.4,50_50,50,50,SCAD
-65.58770683949092,8.8,50_50,50,50,SCAD
-65.61508201716076,8.6,50_50,50,50,SCAD
-65.64372034726455,8.4,50_50,50,50,SCAD
-65.67328485329145,7.6,50_50,50,50,SCAD
-65.70220772845529,7.2,50_50,50,50,SCAD
-65.73069337017327,7,50_50,50,50,SCAD
-65.75778202009516,6.4,50_50,50,50,SCAD
-65.78137705712545,6.2,50_50,50,50,SCAD
-65.80334888729504,5.2,50_50,50,50,SCAD
-65.82495905846503,4.8,50_50,50,50,SCAD
-65.8451534723356,4.6,50_50,50,50,SCAD
-65.86533946279232,4.4,50_50,50,50,SCAD
-65.88516714998528,4,50_50,50,50,SCAD
-65.9036949817356,3.6,50_50,50,50,SCAD
-65.92155561964671,3.6,50_50,50,50,SCAD
-65.94038054992636,3.4,50_50,50,50,SCAD
-65.959061945099,2.8,50_50,50,50,SCAD
-65.97642746099196,2.4,50_50,50,50,SCAD
-65.99282778553601,2.4,50_50,50,50,SCAD
-66.00705070617495,2.2,50_50,50,50,SCAD
-66.02251466817158,2.2,50_50,50,50,SCAD
-66.03891192549258,1.8,50_50,50,50,SCAD
-66.05482659301785,1.8,50_50,50,50,SCAD
-66.07004157609465,1.8,50_50,50,50,SCAD
-66.08643532637274,1.6,50_50,50,50,SCAD
-66.10392000712339,1.6,50_50,50,50,SCAD
-66.12259992934065,1.6,50_50,50,50,SCAD
-66.14241878082201,1.6,50_50,50,50,SCAD
-66.16282274862678,1.4,50_50,50,50,SCAD
-66.18402369719003,1.4,50_50,50,50,SCAD
-66.20625557569842,1.4,50_50,50,50,SCAD
-66.22914419940105,1,50_50,50,50,SCAD
-66.25255581910922,0.8,50_50,50,50,SCAD
-66.27700842376558,0.8,50_50,50,50,SCAD
-66.30256438377128,0.8,50_50,50,50,SCAD
-66.32921797918844,0.6,50_50,50,50,SCAD
-66.35704480186935,0.6,50_50,50,50,SCAD
-66.38271560674966,0.6,50_50,50,50,SCAD
-66.40895973346893,0.6,50_50,50,50,SCAD
-66.43481233484478,0.6,50_50,50,50,SCAD
-66.46161330030799,0.6,50_50,50,50,SCAD
-66.48944176854275,0.6,50_50,50,50,SCAD
-66.51814819759849,0.6,50_50,50,50,SCAD
-66.54780707672178,0.6,50_50,50,50,SCAD
-66.57776879650008,0.39999999999999997,50_50,50,50,SCAD
-66.60671130763345,0.39999999999999997,50_50,50,50,SCAD
-66.63660301647704,0.39999999999999997,50_50,50,50,SCAD
-66.66743926580787,0.39999999999999997,50_50,50,50,SCAD
-61.52123707953108,1224,100_50,100,50,SCAD
-61.42583472534692,1055.4,100_50,100,50,SCAD
-61.20651419320717,912.6,100_50,100,50,SCAD
-60.924309571762365,782.6,100_50,100,50,SCAD
-60.68953038349823,685.6,100_50,100,50,SCAD
-60.53719202165028,598.8,100_50,100,50,SCAD
-60.468462840422454,513.6,100_50,100,50,SCAD
-60.46759012854269,442.6,100_50,100,50,SCAD
-60.504301090795245,374.8,100_50,100,50,SCAD
-60.55321132983831,316,100_50,100,50,SCAD
-60.623710952872926,266.6,100_50,100,50,SCAD
-60.71549210382803,223.4,100_50,100,50,SCAD
-60.816943119527245,181.8,100_50,100,50,SCAD
-60.926445577834684,151.8,100_50,100,50,SCAD
-61.044348677662605,122,100_50,100,50,SCAD
-61.15745451254348,99.4,100_50,100,50,SCAD
-61.26758467263742,80,100_50,100,50,SCAD
-61.37339690616683,64.2,100_50,100,50,SCAD
-61.47322683970858,54.8,100_50,100,50,SCAD
-61.57647734720473,46,100_50,100,50,SCAD
-61.677755246822514,41.2,100_50,100,50,SCAD
-61.779636427508414,37.6,100_50,100,50,SCAD
-61.8826608889701,34,100_50,100,50,SCAD
-61.98052685357718,31.4,100_50,100,50,SCAD
-62.07617848636319,28.4,100_50,100,50,SCAD
-62.17115079859738,26.2,100_50,100,50,SCAD
-62.265861102543695,24.8,100_50,100,50,SCAD
-62.35835670048973,22.8,100_50,100,50,SCAD
-62.44558435511542,22.2,100_50,100,50,SCAD
-62.53424223663187,21,100_50,100,50,SCAD
-62.620177505751684,19.6,100_50,100,50,SCAD
-62.70095948330061,17.2,100_50,100,50,SCAD
-62.773693633827094,15.8,100_50,100,50,SCAD
-62.8428551238887,15.2,100_50,100,50,SCAD
-62.91237897894533,14.6,100_50,100,50,SCAD
-62.97917420831529,13,100_50,100,50,SCAD
-63.04134196512113,13,100_50,100,50,SCAD
-63.10407328428131,12.2,100_50,100,50,SCAD
-63.165710346048606,11.6,100_50,100,50,SCAD
-63.22584148653438,11,100_50,100,50,SCAD
-63.283626876814424,10,100_50,100,50,SCAD
-63.34141443966988,9.6,100_50,100,50,SCAD
-63.39937757661622,8.8,100_50,100,50,SCAD
-63.45334591128033,8.2,100_50,100,50,SCAD
-63.50401499861132,7.4,100_50,100,50,SCAD
-63.55278203266513,6.8,100_50,100,50,SCAD
-63.601691752746156,6.8,100_50,100,50,SCAD
-63.651020287755706,6.4,100_50,100,50,SCAD
-63.70098010419103,6.4,100_50,100,50,SCAD
-63.7491767592064,5.8,100_50,100,50,SCAD
-63.796867165583414,5.6,100_50,100,50,SCAD
-63.84566863273291,5.4,100_50,100,50,SCAD
-63.89125366857693,5.4,100_50,100,50,SCAD
-63.934770277404056,5.2,100_50,100,50,SCAD
-63.97931362312924,4.8,100_50,100,50,SCAD
-64.02207219737892,4.4,100_50,100,50,SCAD
-64.06204427134116,4.4,100_50,100,50,SCAD
-64.103155992941,3.8,100_50,100,50,SCAD
-64.14389184521704,3.6,100_50,100,50,SCAD
-64.18234781007394,2.6,100_50,100,50,SCAD
-64.22162874298995,2.6,100_50,100,50,SCAD
-64.26310049686965,2.6,100_50,100,50,SCAD
-64.3066841198785,2.6,100_50,100,50,SCAD
-64.35183834313712,2.2,100_50,100,50,SCAD
-64.39766013260086,1.8,100_50,100,50,SCAD
-64.44518355919402,1.6,100_50,100,50,SCAD
-64.49416206305789,1.4,100_50,100,50,SCAD
-64.54484277022715,1.4,100_50,100,50,SCAD
-64.59662300378429,1,100_50,100,50,SCAD
-64.64919945070585,1,100_50,100,50,SCAD
-64.70339351027404,1,100_50,100,50,SCAD
-64.75897211748548,0.8,100_50,100,50,SCAD
-64.81557334649641,0.6,100_50,100,50,SCAD
-64.87323560305352,0.6,100_50,100,50,SCAD
-64.93217956668352,0.6,100_50,100,50,SCAD
-64.99213729858135,0.4,100_50,100,50,SCAD
-65.05309477257515,0.2,100_50,100,50,SCAD
-65.11496556969058,0.2,100_50,100,50,SCAD
-65.17798778490175,0.2,100_50,100,50,SCAD
-65.24214918077111,0.2,100_50,100,50,SCAD
-65.30743615161823,0,100_50,100,50,SCAD
-65.37362358280264,0,100_50,100,50,SCAD
-65.44083873426781,0,100_50,100,50,SCAD
-65.50904567102646,0,100_50,100,50,SCAD
-65.57828040435358,0,100_50,100,50,SCAD
-65.64851785925657,0,100_50,100,50,SCAD
-65.71967819643388,0,100_50,100,50,SCAD
-65.79158575132693,0,100_50,100,50,SCAD
-65.86412600210771,0,100_50,100,50,SCAD
-65.93717483316489,0,100_50,100,50,SCAD
-66.01085043511512,0,100_50,100,50,SCAD
-66.08525659938704,0,100_50,100,50,SCAD
-66.16045456956951,0,100_50,100,50,SCAD
-66.23614780285972,0,100_50,100,50,SCAD
-66.31236950081062,0,100_50,100,50,SCAD
-66.389208950489,0,100_50,100,50,SCAD
-66.466443172386093,0,100_50,100,50,SCAD
-66.54432836124069,0,100_50,100,50,SCAD
-66.622791414626775,0,100_50,100,50,SCAD
-66.7016124408108,0,100_50,100,50,SCAD
-111.99547470443997,4950,50_100,50,100,SCAD
-111.98648164514022,4353.6,50_100,50,100,SCAD
-111.953764367045,3782.2,50_100,50,100,SCAD
-111.92492810956101,3287.4,50_100,50,100,SCAD
-111.85926950100348,2847,50_100,50,100,SCAD
-111.79761114895581,2464,50_100,50,100,SCAD
-111.75303975885697,2105,50_100,50,100,SCAD
-111.72420565016658,1781.6,50_100,50,100,SCAD
-111.70473742668155,1502.4,50_100,50,100,SCAD
-111.68502234775757,1244.2,50_100,50,100,SCAD
-111.67226802042381,1021.6,50_100,50,100,SCAD
-111.66811326114964,826,50_100,50,100,SCAD
-111.66615601563994,669.4,50_100,50,100,SCAD
-111.66556938007821,538.4,50_100,50,100,SCAD
-111.66541922108716,434,50_100,50,100,SCAD
-111.67138436794261,346.6,50_100,50,100,SCAD
-111.68552227195792,276.2,50_100,50,100,SCAD
-111.70553247772546,219,50_100,50,100,SCAD
-111.72572114722416,173.6,50_100,50,100,SCAD
-111.7458167558496,141.2,50_100,50,100,SCAD
-111.7649378678213,116,50_100,50,100,SCAD
-111.78431459860943,94.6,50_100,50,100,SCAD
-111.80146613258694,78.4,50_100,50,100,SCAD
-111.81823293475497,63.2,50_100,50,100,SCAD
-111.83311941060154,53.6,50_100,50,100,SCAD
-111.84721451610176,44.2,50_100,50,100,SCAD
-111.86241299258701,36.8,50_100,50,100,SCAD
-111.87825797520318,29,50_100,50,100,SCAD
-111.89335394595349,25.4,50_100,50,100,SCAD
-111.90886381213771,23.2,50_100,50,100,SCAD
-111.92376234567074,20,50_100,50,100,SCAD
-111.93827289183261,18,50_100,50,100,SCAD
-111.95129480403928,15.6,50_100,50,100,SCAD
-111.96396900354459,14.8,50_100,50,100,SCAD
-111.97630858117999,13.4,50_100,50,100,SCAD
-111.98776701286992,11.6,50_100,50,100,SCAD
-111.99867987103616,10.8,50_100,50,100,SCAD
-112.00916419795483,10.2,50_100,50,100,SCAD
-112.01921841107838,9.6,50_100,50,100,SCAD
-112.02847162436818,9,50_100,50,100,SCAD
-112.03659174424885,7.6,50_100,50,100,SCAD
-112.04381359084715,7,50_100,50,100,SCAD
-112.04968375415135,6.2,50_100,50,100,SCAD
-112.05478561269165,6,50_100,50,100,SCAD
-112.05987785458136,6,50_100,50,100,SCAD
-112.06496541577013,5.4,50_100,50,100,SCAD
-112.06990256380311,4.4,50_100,50,100,SCAD
-112.07401732694973,4.2,50_100,50,100,SCAD
-112.07798659496794,3.6,50_100,50,100,SCAD
-112.08123405841431,3.2,50_100,50,100,SCAD
-112.0841838853197,2.8,50_100,50,100,SCAD
-112.08702095121413,2.8,50_100,50,100,SCAD
-112.0897299299758,2.6,50_100,50,100,SCAD
-112.09243975841943,2.6,50_100,50,100,SCAD
-112.09504988340869,2.4,50_100,50,100,SCAD
-112.09755787985132,2.4,50_100,50,100,SCAD
-112.09987396575974,2.2,50_100,50,100,SCAD
-112.10185113538293,2,50_100,50,100,SCAD
-112.10369690054507,1.6,50_100,50,100,SCAD
-112.10527023360144,1.2,50_100,50,100,SCAD
-112.10650772565164,1.2,50_100,50,100,SCAD
-112.1078241200939,1.2,50_100,50,100,SCAD
-112.10913295856486,1.2,50_100,50,100,SCAD
-112.11045374358822,1.2,50_100,50,100,SCAD
-112.1116647799994,1,50_100,50,100,SCAD
-112.11261509271502,0.6,50_100,50,100,SCAD
-112.11343053501288,0.6,50_100,50,100,SCAD
-112.11422663567215,0.6,50_100,50,100,SCAD
-112.11501386258325,0.4,50_100,50,100,SCAD
-112.11568401082307,0.4,50_100,50,100,SCAD
-112.11637928044185,0.4,50_100,50,100,SCAD
-112.11702009288179,0.4,50_100,50,100,SCAD
-112.11762237464364,0.4,50_100,50,100,SCAD
-112.11822688827318,0.4,50_100,50,100,SCAD
-112.1188336216893,0.4,50_100,50,100,SCAD
-112.11944256287984,0.4,50_100,50,100,SCAD
-112.12005369990112,0.4,50_100,50,100,SCAD
-112.12050476087919,0.2,50_100,50,100,SCAD
-112.12092745196422,0.2,50_100,50,100,SCAD
-112.12136980418768,0.2,50_100,50,100,SCAD
-112.1218370203435,0.2,50_100,50,100,SCAD
-112.12242672501999,0.2,50_100,50,100,SCAD
-112.12308003065893,0.2,50_100,50,100,SCAD
-112.12392106184262,0.2,50_100,50,100,SCAD
-112.12505459055613,0.2,50_100,50,100,SCAD
-112.12655377723661,0.2,50_100,50,100,SCAD
-112.12826272898911,0.2,50_100,50,100,SCAD
-112.13002061608796,0.2,50_100,50,100,SCAD
-112.13173624490337,0.2,50_100,50,100,SCAD
-112.13375190513305,0,50_100,50,100,SCAD
-112.13585486586359,0,50_100,50,100,SCAD
-112.13814697653869,0,50_100,50,100,SCAD
-112.14050617740764,0,50_100,50,100,SCAD
-112.14278060484094,0,50_100,50,100,SCAD
-112.14498455899314,0,50_100,50,100,SCAD
-112.14718546055936,0,50_100,50,100,SCAD
-112.14971010319927,0,50_100,50,100,SCAD
-112.15219290257518,0,50_100,50,100,SCAD
-112.15449980663982,0,50_100,50,100,SCAD
-112.15677858199811,0,50_100,50,100,SCAD
-112.5626640935739,4950,100_100,100,100,SCAD
-112.45150995619952,4064.8,100_100,100,100,SCAD
-112.19833862542588,3311.2,100_100,100,100,SCAD
-111.96145010453122,2650,100_100,100,100,SCAD
-111.77510130574915,2102.8,100_100,100,100,SCAD
-111.65458660977319,1639.4,100_100,100,100,SCAD
-111.57368098914327,1245.6,100_100,100,100,SCAD
-111.52197340215801,929.2,100_100,100,100,SCAD
-111.4976982904691,674.8,100_100,100,100,SCAD
-111.51532843848263,486.8,100_100,100,100,SCAD
-111.55492044971386,342.4,100_100,100,100,SCAD
-111.60523642174273,240.8,100_100,100,100,SCAD
-111.66652115384478,174.4,100_100,100,100,SCAD
-111.72982330899346,121.8,100_100,100,100,SCAD
-111.79040235923698,84.8,100_100,100,100,SCAD
-111.8556349103417,62.8,100_100,100,100,SCAD
-111.92141282760488,49.4,100_100,100,100,SCAD
-111.98396449369226,40,100_100,100,100,SCAD
-112.04334781865958,34.8,100_100,100,100,SCAD
-112.09986850635615,29,100_100,100,100,SCAD
-112.15429749655226,26.2,100_100,100,100,SCAD
-112.2054671048815,23.8,100_100,100,100,SCAD
-112.25301351724613,20.2,100_100,100,100,SCAD
-112.29606142776282,18.6,100_100,100,100,SCAD
-112.3374038346522,17.2,100_100,100,100,SCAD
-112.37588669888164,15.6,100_100,100,100,SCAD
-112.41305840854001,15.2,100_100,100,100,SCAD
-112.44856607152586,14,100_100,100,100,SCAD
-112.48093858856697,12.6,100_100,100,100,SCAD
-112.50897481399329,11.4,100_100,100,100,SCAD
-112.53371238172826,10.4,100_100,100,100,SCAD
-112.55615676086,9.6,100_100,100,100,SCAD
-112.57725371273942,8.4,100_100,100,100,SCAD
-112.59580917953407,7.2,100_100,100,100,SCAD
-112.61211636574642,7.2,100_100,100,100,SCAD
-112.62816928075486,6.2,100_100,100,100,SCAD
-112.64291646681816,6,100_100,100,100,SCAD
-112.65628014293358,5.4,100_100,100,100,SCAD
-112.66943360231473,5.2,100_100,100,100,SCAD
-112.68268062374929,4.8,100_100,100,100,SCAD
-112.69513791643828,4.2,100_100,100,100,SCAD
-112.70686725068315,4.2,100_100,100,100,SCAD
-112.7180433147861,4,100_100,100,100,SCAD
-112.7283890762538,4,100_100,100,100,SCAD
-112.73897349147374,3.8,100_100,100,100,SCAD
-112.74983832946997,3.8,100_100,100,100,SCAD
-112.76040809456255,3.8,100_100,100,100,SCAD
-112.7707444883298,3.6,100_100,100,100,SCAD
-112.78122145285273,3.2,100_100,100,100,SCAD
-112.79340043192087,3.2,100_100,100,100,SCAD
-112.80738237062702,3.2,100_100,100,100,SCAD
-112.82348357230794,3.2,100_100,100,100,SCAD
-112.84193199884923,2.4,100_100,100,100,SCAD
-112.86130369651374,2.2,100_100,100,100,SCAD
-112.88191624968402,2.2,100_100,100,100,SCAD
-112.90371725778269,2,100_100,100,100,SCAD
-112.92640911519402,1.8,100_100,100,100,SCAD
-112.95080098688666,1.8,100_100,100,100,SCAD
-112.9760649888602,1.6,100_100,100,100,SCAD
-113.00093374190911,1.6,100_100,100,100,SCAD
-113.0244703041636,1.6,100_100,100,100,SCAD
-113.0476062546429,1.4,100_100,100,100,SCAD
-113.07257662951211,1.2,100_100,100,100,SCAD
-113.09528430220402,1.2,100_100,100,100,SCAD
-113.1191661379941,1.2,100_100,100,100,SCAD
-113.14317558975706,1.2,100_100,100,100,SCAD
-113.16765503733181,1,100_100,100,100,SCAD
-113.19343157118048,1,100_100,100,100,SCAD
-113.2190126100725,0.8,100_100,100,100,SCAD
-113.24522252982646,0.8,100_100,100,100,SCAD
-113.27274749512308,0.8,100_100,100,100,SCAD
-113.29833755665922,0.8,100_100,100,100,SCAD
-113.32486719446445,0.4,100_100,100,100,SCAD
-113.35164171216759,0.4,100_100,100,100,SCAD
-113.379556381523,0.4,100_100,100,100,SCAD
-113.4097637686795,0.2,100_100,100,100,SCAD
-113.44063091099062,0.2,100_100,100,100,SCAD
-113.47247403837325,0.2,100_100,100,100,SCAD
-113.5015024688501,0.2,100_100,100,100,SCAD
-113.5280928257333,0.2,100_100,100,100,SCAD
-113.55338644205584,0,100_100,100,100,SCAD
-113.57708242073566,0,100_100,100,100,SCAD
-113.60318679670283,0,100_100,100,100,SCAD
-113.63054339526538,0,100_100,100,100,SCAD
-113.65920973417774,0,100_100,100,100,SCAD
-113.68744018954388,0,100_100,100,100,SCAD
-113.71801235982363,0,100_100,100,100,SCAD
-113.74973389833023,0,100_100,100,100,SCAD
-113.78203132027542,0,100_100,100,100,SCAD
-113.81577238679188,0,100_100,100,100,SCAD
-113.85137064516526,0,100_100,100,100,SCAD
-113.88858241607551,0,100_100,100,100,SCAD
-113.92710246856775,0,100_100,100,100,SCAD
-113.96700141588406,0,100_100,100,100,SCAD
-114.0075962494219,0,100_100,100,100,SCAD
-114.05022909063243,0,100_100,100,100,SCAD
-114.09373270293,0,100_100,100,100,SCAD
-114.13840853060326,0,100_100,100,100,SCAD
-114.1850281883351,0,100_100,100,100,SCAD
-114.23340001420442,0,100_100,100,100,SCAD
-111.86656189819796,4949.6,200_100,200,100,SCAD
-111.610319215081,3742.4,200_100,200,100,SCAD
-110.98026742760172,2735,200_100,200,100,SCAD
-110.54424642455947,1936.6,200_100,200,100,SCAD
-110.36838066262158,1327.8,200_100,200,100,SCAD
-110.35027037021952,888.6,200_100,200,100,SCAD
-110.42167097279987,563.2,200_100,200,100,SCAD
-110.5223373090376,346,200_100,200,100,SCAD
-110.63226019604137,211,200_100,200,100,SCAD
-110.7593953384118,139.8,200_100,200,100,SCAD
-110.89609834264634,91.6,200_100,200,100,SCAD
-111.02640742668372,61.6,200_100,200,100,SCAD
-111.14940094076981,45.2,200_100,200,100,SCAD
-111.266375755341,37,200_100,200,100,SCAD
-111.37104285155687,29.4,200_100,200,100,SCAD
-111.46753246710516,26.6,200_100,200,100,SCAD
-111.5583538492669,23.8,200_100,200,100,SCAD
-111.64096234413299,22.2,200_100,200,100,SCAD
-111.72058287014163,21.6,200_100,200,100,SCAD
-111.79948291796556,20.4,200_100,200,100,SCAD
-111.87620006963836,19.4,200_100,200,100,SCAD
-111.9495896605539,18.4,200_100,200,100,SCAD
-112.01970738688283,17.2,200_100,200,100,SCAD
-112.08589552248365,16.2,200_100,200,100,SCAD
-112.14953547658762,15.6,200_100,200,100,SCAD
-112.20935750397992,13.8,200_100,200,100,SCAD
-112.26427736845912,12.6,200_100,200,100,SCAD
-112.31419785895649,12,200_100,200,100,SCAD
-112.36132031556191,10.8,200_100,200,100,SCAD
-112.40404473545362,9.4,200_100,200,100,SCAD
-112.44268910187866,7.8,200_100,200,100,SCAD
-112.47632617327162,6.6,200_100,200,100,SCAD
-112.51112586982687,6,200_100,200,100,SCAD
-112.54692770197899,5.2,200_100,200,100,SCAD
-112.58232667214945,5,200_100,200,100,SCAD
-112.61609532828538,4.6,200_100,200,100,SCAD
-112.65045381370567,4,200_100,200,100,SCAD
-112.68749509169193,3.8,200_100,200,100,SCAD
-112.72519595844861,3.8,200_100,200,100,SCAD
-112.7648402022157,3.6,200_100,200,100,SCAD
-112.80473624860254,3.4,200_100,200,100,SCAD
-112.84484744414964,3.4,200_100,200,100,SCAD
-112.88916295326493,3.4,200_100,200,100,SCAD
-112.9324384505216,3,200_100,200,100,SCAD
-112.97546759101198,3,200_100,200,100,SCAD
-113.02138745516729,3,200_100,200,100,SCAD
-113.06946685883518,2.8,200_100,200,100,SCAD
-113.1202688512792,2.6,200_100,200,100,SCAD
-113.17222132668323,2.6,200_100,200,100,SCAD
-113.22622092828212,2.2,200_100,200,100,SCAD
-113.28207287721484,2,200_100,200,100,SCAD
-113.34131939773042,2,200_100,200,100,SCAD
-113.40119189430085,1.8,200_100,200,100,SCAD
-113.46333024220388,1.8,200_100,200,100,SCAD
-113.52967444505214,1.8,200_100,200,100,SCAD
-113.59829961698557,1.6,200_100,200,100,SCAD
-113.67094257033226,1.6,200_100,200,100,SCAD
-113.74821281939273,1.2,200_100,200,100,SCAD
-113.82797339602091,1.2,200_100,200,100,SCAD
-113.91220537440465,1.2,200_100,200,100,SCAD
-114.00089898307652,1.2,200_100,200,100,SCAD
-114.09365313772233,1,200_100,200,100,SCAD
-114.19026970046114,1,200_100,200,100,SCAD
-114.2908956922697,1,200_100,200,100,SCAD
-114.39506305859676,0.8,200_100,200,100,SCAD
-114.5027452351188,0.8,200_100,200,100,SCAD
-114.61406749359492,0.8,200_100,200,100,SCAD
-114.72846353036907,0.4,200_100,200,100,SCAD
-114.84550591893291,0.2,200_100,200,100,SCAD
-114.96543732382982,0.2,200_100,200,100,SCAD
-115.08851285084961,0.2,200_100,200,100,SCAD
-115.2145405204342,0,200_100,200,100,SCAD
-115.34326746072838,0,200_100,200,100,SCAD
-115.4748817236493,0,200_100,200,100,SCAD
-115.60928838343027,0,200_100,200,100,SCAD
-115.74639673432434,0,200_100,200,100,SCAD
-115.88612037409658,0,200_100,200,100,SCAD
-116.02836828593638,0,200_100,200,100,SCAD
-116.17305779806802,0,200_100,200,100,SCAD
-116.32003914542372,0,200_100,200,100,SCAD
-116.46927150965244,0,200_100,200,100,SCAD
-116.6207136430738,0,200_100,200,100,SCAD
-116.77429327212941,0,200_100,200,100,SCAD
-116.92993770879632,0,200_100,200,100,SCAD
-117.08752878676981,0,200_100,200,100,SCAD
-117.24701850077017,0,200_100,200,100,SCAD
-117.40833729216692,0,200_100,200,100,SCAD
-117.57146352771863,0,200_100,200,100,SCAD
-117.73625940543455,0,200_100,200,100,SCAD
-117.90263706901621,0,200_100,200,100,SCAD
-118.0706192114694,0,200_100,200,100,SCAD
-118.24018225221964,0,200_100,200,100,SCAD
-118.41122157005877,0,200_100,200,100,SCAD
-118.5837354645694,0,200_100,200,100,SCAD
-118.75767490570603,0,200_100,200,100,SCAD
-118.93286283741728,0,200_100,200,100,SCAD
-119.10931124637324,0,200_100,200,100,SCAD
-119.28704668859814,0,200_100,200,100,SCAD
-119.46596273324926,0,200_100,200,100,SCAD
-119.64606892969628,0,200_100,200,100,SCAD
-215.11125647661854,19900,100_200,100,200,SCAD
-215.10449656205168,17698.2,100_200,100,200,SCAD
-215.0744506539947,15621.6,100_200,100,200,SCAD
-215.0326970167716,13673.2,100_200,100,200,SCAD
-214.98654411595496,11868,100_200,100,200,SCAD
-214.94123784214423,10249.4,100_200,100,200,SCAD
-214.90469537119048,8822.8,100_200,100,200,SCAD
-214.87816994061427,7535,100_200,100,200,SCAD
-214.8588904071157,6413.2,100_200,100,200,SCAD
-214.84570468140032,5467.2,100_200,100,200,SCAD
-214.83678022793546,4618,100_200,100,200,SCAD
-214.8320711241129,3886.4,100_200,100,200,SCAD
-214.8321796407715,3268.8,100_200,100,200,SCAD
-214.83526817312267,2748.2,100_200,100,200,SCAD
-214.84075037080245,2291,100_200,100,200,SCAD
-214.84881243391894,1904.8,100_200,100,200,SCAD
-214.85915038381708,1576.2,100_200,100,200,SCAD
-214.87042680948935,1322.6,100_200,100,200,SCAD
-214.88087391883187,1094.8,100_200,100,200,SCAD
-214.88931193865284,903.4,100_200,100,200,SCAD
-214.8981679005516,743.4,100_200,100,200,SCAD
-214.90728789730906,615.2,100_200,100,200,SCAD
-214.91543367059418,505,100_200,100,200,SCAD
-214.9230643538438,415.4,100_200,100,200,SCAD
-214.9298174184498,348.8,100_200,100,200,SCAD
-214.93608048716555,282.4,100_200,100,200,SCAD
-214.94136550191138,234.2,100_200,100,200,SCAD
-214.94675743807494,193.2,100_200,100,200,SCAD
-214.9517088503276,155.4,100_200,100,200,SCAD
-214.9566459968348,128.8,100_200,100,200,SCAD
-214.96138666207884,105,100_200,100,200,SCAD
-214.96593764262118,85.6,100_200,100,200,SCAD
-214.9697356331011,72.2,100_200,100,200,SCAD
-214.97323489952004,60.6,100_200,100,200,SCAD
-214.97646471480746,49,100_200,100,200,SCAD
-214.97989059036684,40.2,100_200,100,200,SCAD
-214.98314677329637,35.2,100_200,100,200,SCAD
-214.98630091173618,30,100_200,100,200,SCAD
-214.98926608338172,27,100_200,100,200,SCAD
-214.99212690592623,23.2,100_200,100,200,SCAD
-214.99483038089647,19.6,100_200,100,200,SCAD
-214.99733344184648,18.2,100_200,100,200,SCAD
-214.99977884849565,16.2,100_200,100,200,SCAD
-215.00200475633056,13.8,100_200,100,200,SCAD
-215.0039235497856,12,100_200,100,200,SCAD
-215.00563777524806,10.8,100_200,100,200,SCAD
-215.00719163532938,10,100_200,100,200,SCAD
-215.0085402462711,8.8,100_200,100,200,SCAD
-215.0098816102619,8.2,100_200,100,200,SCAD
-215.01111301325832,7.8,100_200,100,200,SCAD
-215.01231413357004,7.6,100_200,100,200,SCAD
-215.0134914233918,7.4,100_200,100,200,SCAD
-215.0145639692097,6.6,100_200,100,200,SCAD
